Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
160,jitter_values_20250130_024912.csv,10,40,2,3,4.466591802358225,0.9837951867769993,16.651342055025268,2.2796320514079196,9,"49.8833, 33.8081, 35.4922, 50.394, 36.0801, 35.2279, 34.0489, 37.4304, 35.5068",0.7792410081786919,6.221616573143178,0.1464992877337541
161,jitter_values_20250130_025032.csv,10,0,2,3,2.066629339305711,1.229040717697733,16.65088213885778,1.8370382610502254,0,,0.0,0.0,0.0
162,jitter_values_20250130_025151.csv,10,0,2,3,1.6858741258741259,1.2053133444685018,16.640528727272727,1.7431407121968396,0,,0.0,0.0,0.0
163,jitter_values_20250130_025311.csv,10,0,2,3,1.7548964745383324,1.227915951984215,16.63866799104645,1.4998092935658118,0,,0.0,0.0,0.0
164,jitter_values_20250130_025431.csv,10,0,2,3,2.492027972027972,0.9573330209114671,16.6420353006993,1.7829945858730678,0,,0.0,0.0,0.0
165,jitter_values_20250130_025551.csv,10,0,2,3,1.8497902097902097,1.1735684158619921,16.643537510489512,1.8739456578927969,0,,0.0,0.0,0.0
166,jitter_values_20250130_025710.csv,10,0,2,3,1.8858421936205931,1.1548730537250922,16.64252764409625,1.5452198956991803,0,,0.0,0.0,0.0
167,jitter_values_20250130_025830.csv,10,0,2,3,2.731263982102908,1.0461711323994678,16.642331907158837,1.8339076228063513,0,,0.0,0.0,0.0
168,jitter_values_20250130_025949.csv,10,0,2,3,1.9482517482517483,1.1326939938338159,16.643432587412587,1.484773167151843,0,,0.0,0.0,0.0
169,jitter_values_20250130_030109.csv,10,0,2,3,2.1052336971732437,1.081301956963946,16.638135824237335,1.5208246321231753,0,,0.0,0.0,0.0
170,jitter_values_20250130_030229.csv,10,0,2,3,1.7465734265734265,1.191557168055369,16.64148109090909,1.7468943350402382,0,,0.0,0.0,0.0
171,jitter_values_20250130_030349.csv,10,0,2,3,2.5927791771620488,1.0980097161327596,16.64708681780017,1.4747682843130872,0,,0.0,0.0,0.0
172,jitter_values_20250130_030508.csv,10,0,2,3,1.9924454392837156,1.1191031387291945,16.644340766648014,1.5987374369677607,0,,0.0,0.0,0.0
173,jitter_values_20250130_030628.csv,10,0,2,3,1.7053072625698324,1.0304255424581643,16.645930698324023,1.6006800495830977,0,,0.0,0.0,0.0
174,jitter_values_20250130_030748.csv,10,0,2,3,1.6846670397313934,1.20819338241357,16.642859457190823,1.4532726813651593,0,,0.0,0.0,0.0
175,jitter_values_20250130_030907.csv,10,0,2,3,2.036094012311136,1.1459836132165884,16.63910044767767,1.7407186387138405,0,,0.0,0.0,0.0
176,jitter_values_20250130_031027.csv,10,0,2,3,2.314125874125874,0.9060878233573397,16.646683524475524,1.3515427285911075,0,,0.0,0.0,0.0
177,jitter_values_20250130_031147.csv,10,0,2,3,2.274125874125874,0.9422847614857285,16.642458405594404,1.4931541292775687,0,,0.0,0.0,0.0
178,jitter_values_20250130_031307.csv,10,0,2,3,1.7490207050923334,1.2199791664850925,16.63799166200336,1.5693136809143102,0,,0.0,0.0,0.0
179,jitter_values_20250130_031426.csv,10,0,2,3,1.7337062937062937,1.1957872789315427,16.64311711888112,1.6971629562097745,0,,0.0,0.0,0.0
180,jitter_values_20250130_031546.csv,10,0,2,3,2.0613101903695408,1.197352286265922,16.649432530795075,1.9043412414248748,0,,0.0,0.0,0.0
181,jitter_values_20250130_031706.csv,0,0,0,3,1.5547486033519553,0.5534492098367857,16.6905869273743,1.4588757388460956,1,35.7576,0.03927551112457011,0.0,0.016200990784249823
182,jitter_values_20250130_031825.csv,0,0,0,3,1.3428331936295055,0.4846277727214528,16.691650824252587,1.5200942660897938,0,,0.0,0.0,0.0
183,jitter_values_20250130_031945.csv,0,0,0,3,1.767941915666015,0.4924456502122617,16.68859028204412,1.2971835112658303,1,34.7098,0.022298098241090733,0.0,0.016199527079557883
184,jitter_values_20250130_032105.csv,0,0,0,3,1.8653631284916201,0.8738709680652602,16.688770195530726,1.628146453306435,0,,0.0,0.0,0.0
185,jitter_values_20250130_032224.csv,0,0,0,3,1.8907210732252655,0.850967963319614,16.690201117942983,2.001025079698453,1,33.6862,0.005717037713964761,0.0,0.01620172449021663
186,jitter_values_20250130_032344.csv,0,0,0,3,1.7908405473331472,0.43012911208073923,16.68447975425859,1.4559078833227328,0,,0.0,0.0,0.0
187,jitter_values_20250130_032504.csv,0,0,0,3,3.3880972338642077,1.3039833351446621,16.695927102542612,1.45364865140072,1,34.3254,0.016077779818346655,0.0,0.01620636108721258
188,jitter_values_20250130_032623.csv,0,0,0,3,1.4706703910614525,0.5173492929158597,16.691127067039105,1.5135349555448352,1,34.0174,0.01107730768898976,0.0,0.01619333176767993
189,jitter_values_20250130_032743.csv,0,0,0,3,1.8958100558659219,0.5254456060285024,16.692263296089383,1.801429588365222,0,,0.0,0.0,0.0
190,jitter_values_20250130_032903.csv,0,0,0,3,1.7985470801899972,0.8203246240174806,16.694162000558816,1.6369013953666176,1,34.4657,0.018343365336151468,0.0,0.016199148805378743
191,jitter_values_20250130_033022.csv,0,0,0,3,1.7946927374301676,0.4571921184150814,16.689500083798883,1.3458909898441702,0,,0.0,0.0,0.0
192,jitter_values_20250130_033142.csv,0,0,0,3,1.1293296089385474,0.36664522444662295,16.691026424581008,1.8375645822644713,1,33.5334,0.003240216494071857,0.0,0.01619573787685995
193,jitter_values_20250130_033302.csv,0,0,0,3,2.6119027661357923,0.789805953300438,16.688820508521932,1.5364045489507383,1,35.6342,0.037286789456702454,0.0,0.0162055458495638
194,jitter_values_20250130_033422.csv,0,0,0,3,1.8131284916201118,0.3934298926616368,16.685766648044694,1.2925066648236352,0,,0.0,0.0,0.0
195,jitter_values_20250130_033541.csv,0,0,0,3,0.9960904775202457,0.062412545932240084,16.679579000279254,1.2912788217641233,0,,0.0,0.0,0.0
196,jitter_values_20250130_033701.csv,0,0,0,3,1.9131527506283161,0.3045238546606424,16.68559692823234,1.536959790033723,1,34.345,0.01638651935716339,0.0,0.016197558638091445
197,jitter_values_20250130_033821.csv,0,0,0,3,1.7391061452513967,0.7783615125508184,16.695645000000003,1.91867207712426,2,"33.3498, 34.0406",0.011721850467539827,0.34539999999999793,0.03239279309893678
198,jitter_values_20250130_033940.csv,0,0,0,3,3.338926174496644,0.9842424905188132,16.7067850950783,1.6923975525825992,1,39.3099,0.09686839836552177,0.0,0.016208036247825557
199,jitter_values_20250130_034100.csv,0,0,0,3,1.9865846841811068,0.8625653763460362,16.700270402459477,2.065630773647032,1,34.6072,0.02064318964924949,0.0,0.01620515003088984
200,jitter_values_20250130_034220.csv,0,0,0,3,1.4923205808433397,0.5061186558972712,16.6901627478358,1.5950443474903921,0,,0.0,0.0,0.0
