Time, Status
5348170359440, 0
5348170530224, 0
5348170541211, 1
5348170691021, 1
5348170697591, 0
5348170839072, 1
5348170861485, 0
5348171029274, 0
5348171037311, 1
5348171193067, 1
5348171236674, 0
5348171343968, 1
5348171386115, 0
5348171528506, 0
5348171550510, 1
5348171697640, 0
5348171699873, 1
5348171853444, 1
5348171873331, 0
5348172029136, 0
5348172047263, 1
5348172195951, 1
5348172235779, 0
5348172347120, 1
5348172370302, 0
5348172529342, 0
5348172553004, 1
5348172695999, 0
5348172702462, 1
5348172858995, 1
5348172910717, 0
5348173028888, 0
5348173058421, 1
5348173199379, 0
5348173208915, 1
5348173354451, 0
5348173363170, 1
5348173519472, 0
5348173535672, 1
5348173685210, 1
5348173691364, 0
5348173859195, 0
5348173878029, 1
5348174028213, 1
5348174031781, 0
5348174248820, 1
5348174249007, 0
5348174394477, 0
5348174405548, 1
5348174715595, 1
5348174718562, 0
5348174733193, 0
5348174884847, 1
5348175008391, 1
5348175035653, 0
5348175046593, 0
5348175160270, 1
5348175200157, 0
5348175313027, 1
5348175369324, 0
5348175472105, 1
5348175530385, 0
5348175642002, 1
5348175696813, 0
5348175797463, 1
5348175862812, 0
5348175947552, 1
5348176083437, 0
5348176096898, 1
5348176194985, 0
5348176248897, 1
5348176358257, 0
5348176401221, 1
5348176525867, 0
5348176550002, 1
5348176680146, 0
5348176700886, 1
5348176850154, 0
5348176895129, 1
5348177018784, 0
5348177041518, 1
5348177236108, 1
5348177260918, 0
5348177353730, 0
5348177383656, 1
5348177528559, 1
5348177529229, 0
5348177682381, 0
5348177731390, 1
5348177850891, 0
5348177875909, 1
5348178017980, 0
5348178067511, 1
5348178182572, 0
5348178213379, 1
5348178348742, 0
5348178364438, 1
5348178517011, 0
5348178554860, 1
5348178687019, 0
5348178701942, 1
5348178849787, 0
5348178896502, 1
5348179015882, 0
5348179044517, 1
5348179183669, 0
5348179234675, 1
5348179379622, 1
5348179387393, 0
5348179533890, 0
5348179568828, 1
5348179684495, 0
5348179722463, 1
5348179854072, 0
5348179909157, 1
5348180019669, 0
5348180055883, 1
5348180184048, 0
5348180247708, 1
5348180349121, 0
5348180402268, 1
5348180517291, 0
5348180547297, 1
5348180684874, 0
5348180734300, 1
5348180849427, 0
5348180884698, 1
5348181018716, 0
5348181105696, 1
5348181267890, 1
5348181294937, 0
5348181358960, 0
5348181416923, 1
5348181523404, 0
5348181570206, 1
5348181691586, 0
5348181719416, 1
5348181853135, 0
5348181919299, 1
5348182082709, 1
5348182106124, 0
5348182188677, 0
5348182231672, 1
5348182358915, 0
5348182421517, 1
5348182526290, 0
5348182568518, 1
5348182689656, 0
5348182718787, 1
5348182856392, 0
5348182951696, 1
5348183023951, 0
5348183105989, 1
5348183191930, 0
5348183253504, 1
5348183358470, 0
5348183407203, 1
5348183523156, 0
5348183555162, 1
5348183693406, 0
5348183748142, 1
5348183859346, 0
5348183914462, 1
5348184026683, 0
5348184078485, 1
5348184195832, 0
5348184254753, 1
5348184359474, 0
5348184412961, 1
5348184526092, 0
5348184565187, 1
5348184697919, 0
5348184772280, 1
5348184870308, 0
5348184941770, 1
5348185029770, 0
5348185093949, 1
5348185195497, 0
5348185241626, 1
5348185367139, 0
5348185393196, 1
5348185528820, 0
5348185578975, 1
5348185726827, 1
5348185757010, 0
5348185855393, 0
5348185926058, 1
5348186022745, 0
5348186080775, 1
5348186193261, 0
5348186234696, 1
5348186360335, 0
5348186436555, 1
5348186529489, 0
5348186592831, 1
5348186692100, 0
5348186814795, 1
5348186857755, 0
5348186969450, 1
5348187025809, 0
5348187119814, 1
5348187191640, 0
5348187274785, 1
5348187369430, 0
5348187423744, 1
5348187527937, 0
5348187577430, 1
5348187768480, 1
5348187815824, 0
5348187859542, 0
5348187924902, 1
5348188025598, 0
5348188087512, 1
5348188196898, 0
5348188235847, 1
5348188417204, 0
5348188429680, 1
5348188528867, 0
5348188582485, 1
5348188692865, 0
5348188735671, 1
5348188861337, 0
5348188946099, 1
5348189095804, 1
5348189253174, 1
5348189286179, 0
5348189407576, 1
5348189533780, 0
5348189542147, 0
5348189550192, 0
5348189607815, 1
5348189693654, 0
5348189756834, 1
5348189941332, 1
5348189969624, 0
5348190027556, 0
5348190096653, 1
5348190197056, 0
5348190260759, 1
5348190361484, 0
5348190411923, 1
5348190532607, 0
5348190581585, 1
5348190696144, 0
5348190741970, 1
5348190863126, 0
5348190934399, 1
5348191030893, 0
5348191091676, 1
5348191196810, 0
5348191263171, 1
5348191361638, 0
5348191418182, 1
5348191539220, 0
5348191585930, 1
5348191696201, 0
5348191784846, 1
5348191867656, 0
5348191935268, 1
5348192092471, 1
5348192115855, 0
5348192199033, 0
5348192297365, 1
5348192363102, 0
5348192442510, 1
5348192530718, 0
5348192587379, 1
