Run Number,Run Start Time,Run End Time,Jitter.py Run Duration (s),"Unity,exe Run Duration (s)",Server Restart Duration (s),Total Script Run Duration (s),Unity.exe Stop Duration (s),Buffer Size,Jitter Magnitude,Policy,baseLength,threshold,decay
3,'2025-02-11 03:36:11,'2025-02-11 03:37:30,3.39,65,9.833484649658203,239.37633156776428,1.11,5,0,0,3,600,2
4,'2025-02-11 03:37:30,'2025-02-11 03:38:50,3.29,65,9.712169647216797,319.09152817726135,1.1,5,0,0,3,600,2
5,'2025-02-11 03:38:50,'2025-02-11 03:40:10,3.28,65,9.740202903747559,398.8300759792328,1.11,5,0,0,3,600,2
6,'2025-02-11 03:40:10,'2025-02-11 03:41:30,3.32,65,9.760318279266357,478.6249487400055,1.11,5,0,0,3,600,2
7,'2025-02-11 03:41:30,'2025-02-11 03:42:50,3.3,65,9.827616214752197,558.4509553909302,1.1,5,0,0,3,600,2
8,'2025-02-11 03:42:50,'2025-02-11 03:44:09,3.32,65,9.747016906738281,638.2948288917542,1.11,5,0,0,3,600,2
9,'2025-02-11 03:44:09,'2025-02-11 03:45:29,3.3,65,9.679418563842773,717.9690668582916,1.11,5,0,0,3,600,2
10,'2025-02-11 03:45:29,'2025-02-11 03:46:49,3.32,65,9.674667358398438,797.6575803756714,1.1,5,0,0,3,600,2
11,'2025-02-11 03:46:49,'2025-02-11 03:48:09,3.32,65,9.854426622390747,877.5271544456482,1.11,5,0,0,3,600,2
12,'2025-02-11 03:48:09,'2025-02-11 03:49:28,3.29,65,9.697978734970093,957.2428188323975,1.11,5,0,0,3,600,2
13,'2025-02-11 03:49:28,'2025-02-11 03:50:48,3.25,65,9.794760704040527,1036.9971754550934,1.11,5,0,0,3,600,2
14,'2025-02-11 03:50:48,'2025-02-11 03:52:08,3.27,65,9.75674057006836,1116.7589795589447,1.11,5,0,0,3,600,2
15,'2025-02-11 03:52:08,'2025-02-11 03:53:28,3.29,65,9.780994176864624,1196.5361638069153,1.11,5,0,0,3,600,2
16,'2025-02-11 03:53:28,'2025-02-11 03:54:47,3.3,65,9.753189325332642,1276.35036611557,1.1,5,0,0,3,600,2
17,'2025-02-11 03:54:47,'2025-02-11 03:56:07,3.31,65,9.630175352096558,1356.016998052597,1.11,5,0,0,3,600,2
18,'2025-02-11 03:56:07,'2025-02-11 03:57:27,3.3,65,9.690002679824829,1435.7033495903015,1.11,5,0,0,3,600,2
19,'2025-02-11 03:57:27,'2025-02-11 03:58:47,3.3,65,9.815516948699951,1515.5212693214417,1.1,5,0,0,3,600,2
20,'2025-02-11 03:58:47,'2025-02-11 04:00:06,3.32,65,9.724003553390503,1595.3390054702759,1.11,5,0,0,3,600,2
21,'2025-02-11 04:00:06,'2025-02-11 04:01:26,3.32,65,9.73513412475586,1675.094737291336,1.11,5,0,0,3,600,2
22,'2025-02-11 04:01:26,'2025-02-11 04:02:46,3.3,65,9.741432905197144,1754.8548533916473,1.11,5,0,0,3,600,2
23,'2025-02-11 04:02:46,'2025-02-11 04:04:06,3.27,65,9.707513809204102,1834.5449333190918,1.11,5,0,0,3,600,2
24,'2025-02-11 04:04:06,'2025-02-11 04:05:26,3.3,65,9.745187044143677,1914.4010546207428,1.11,5,0,0,3,600,2
25,'2025-02-11 04:05:26,'2025-02-11 04:06:45,3.3,65,9.650573968887329,1994.0664522647858,1.1,5,0,0,3,600,2
26,'2025-02-11 04:06:45,'2025-02-11 04:08:05,3.31,65,9.729947805404663,2073.8307580947876,1.11,5,0,0,3,600,2
27,'2025-02-11 04:08:05,'2025-02-11 04:09:25,3.29,65,9.693671464920044,2153.5078172683716,1.11,5,0,0,3,600,2
28,'2025-02-11 04:09:25,'2025-02-11 04:10:44,3.31,65,9.724566221237183,2233.2833778858185,1.11,5,0,0,3,600,2
29,'2025-02-11 04:10:44,'2025-02-11 04:12:04,3.32,65,9.761595964431763,2313.1203191280365,1.11,5,0,0,3,600,2
30,'2025-02-11 04:12:04,'2025-02-11 04:13:24,3.31,65,9.686527729034424,2392.8371522426605,1.11,5,0,0,3,600,2
31,'2025-02-11 04:13:24,'2025-02-11 04:14:44,3.31,65,9.795135021209717,2472.6508791446686,1.1,5,0,0,3,600,2
32,'2025-02-11 04:14:44,'2025-02-11 04:16:03,3.28,65,9.71046757698059,2552.385576725006,1.11,5,0,0,3,600,2
33,'2025-02-11 04:16:03,'2025-02-11 04:17:23,3.3,65,9.709007024765015,2632.092618227005,1.1,5,0,0,3,600,2
34,'2025-02-11 04:17:23,'2025-02-11 04:18:43,3.27,65,9.68969464302063,2711.816522836685,1.11,5,0,0,3,600,2
35,'2025-02-11 04:18:43,'2025-02-11 04:20:03,3.29,65,9.742442607879639,2791.58100938797,1.11,5,0,0,3,600,2
36,'2025-02-11 04:20:03,'2025-02-11 04:21:22,3.27,65,9.741417169570923,2871.3440589904785,1.1,5,0,0,3,600,2
37,'2025-02-11 04:21:22,'2025-02-11 04:22:42,3.29,65,9.711354970932007,2951.079889535904,1.11,5,0,0,3,600,2
38,'2025-02-11 04:22:42,'2025-02-11 04:24:02,3.29,65,9.780093431472778,3030.896276473999,1.11,5,0,0,3,600,2
39,'2025-02-11 04:24:02,'2025-02-11 04:25:22,3.36,65,9.799486875534058,3110.791281938553,1.1,5,0,0,3,600,2
40,'2025-02-11 04:25:22,'2025-02-11 04:26:42,3.28,65,9.757148265838623,3190.531221628189,1.11,5,0,0,3,600,2
41,'2025-02-11 04:26:42,'2025-02-11 04:28:01,3.29,65,9.743193626403809,3270.343102455139,1.11,5,0,0,3,600,2
42,'2025-02-11 04:28:01,'2025-02-11 04:29:21,3.3,65,9.709052801132202,3350.0771572589874,1.11,5,0,0,3,600,2
43,'2025-02-11 04:29:21,'2025-02-11 04:30:41,3.3,65,9.703542947769165,3429.8176925182343,1.11,5,0,0,3,600,2
44,'2025-02-11 04:30:41,'2025-02-11 04:32:01,3.34,65,9.709455966949463,3509.588331222534,1.11,5,0,0,3,600,2
45,'2025-02-11 04:32:01,'2025-02-11 04:33:21,3.32,65,9.781755208969116,3589.4049513339996,1.1,5,0,0,3,600,2
46,'2025-02-11 04:33:21,'2025-02-11 04:34:40,3.3,65,9.663647651672363,3669.0899081230164,1.11,5,0,0,3,600,2
47,'2025-02-11 04:34:40,'2025-02-11 04:36:00,3.29,65,9.68376088142395,3748.8225662708282,1.11,5,0,0,3,600,2
48,'2025-02-11 04:36:00,'2025-02-11 04:37:20,3.3,65,9.78175973892212,3828.6295342445374,1.1,5,0,0,3,600,2
49,'2025-02-11 04:37:20,'2025-02-11 04:38:40,3.41,65,9.817588806152344,3908.557226419449,1.11,5,0,0,3,600,2
50,'2025-02-11 04:38:40,'2025-02-11 04:39:59,3.3,65,9.684311628341675,3988.27946972847,1.11,5,0,0,3,600,2
1,'2025-02-11 04:39:59,'2025-02-11 04:41:20,3.82,65,9.689147233963013,80.23250079154968,1.1,10,40,2,3,600,1.5
2,'2025-02-11 04:41:20,'2025-02-11 04:42:40,3.81,65,9.751559734344482,160.5884654521942,1.11,10,40,2,3,600,1.5
3,'2025-02-11 04:42:40,'2025-02-11 04:44:00,3.8,65,9.690138101577759,240.8305323123932,1.11,10,40,2,3,600,1.5
4,'2025-02-11 04:44:00,'2025-02-11 04:45:21,3.82,65,9.775809526443481,321.14487957954407,1.11,10,40,2,3,600,1.5
5,'2025-02-11 04:45:21,'2025-02-11 04:46:41,3.84,65,9.757396936416626,401.5333516597748,1.11,10,40,2,3,600,1.5
6,'2025-02-11 04:46:41,'2025-02-11 04:48:01,3.82,65,9.748529195785522,481.8029553890228,1.11,10,40,2,3,600,1.5
7,'2025-02-11 04:48:01,'2025-02-11 04:49:21,3.79,65,9.757526874542236,562.1033418178558,1.11,10,40,2,3,600,1.5
8,'2025-02-11 04:49:21,'2025-02-11 04:50:42,3.79,65,9.697798013687134,642.3614392280579,1.11,10,40,2,3,600,1.5
9,'2025-02-11 04:50:42,'2025-02-11 04:52:02,3.79,65,9.73895263671875,722.6001944541931,1.11,10,40,2,3,600,1.5
10,'2025-02-11 04:52:02,'2025-02-11 04:53:22,3.83,65,9.740054845809937,802.8880083560944,1.1,10,40,2,3,600,1.5
11,'2025-02-11 04:53:22,'2025-02-11 04:54:42,3.78,65,9.647356033325195,883.0908601284027,1.11,10,40,2,3,600,1.5
12,'2025-02-11 04:54:42,'2025-02-11 04:56:03,3.81,65,9.742074489593506,963.3229744434357,1.11,10,40,2,3,600,1.5
13,'2025-02-11 04:56:03,'2025-02-11 04:57:23,3.83,65,9.735822200775146,1043.6281342506409,1.1,10,40,2,3,600,1.5
14,'2025-02-11 04:57:23,'2025-02-11 04:58:43,3.78,65,9.707638025283813,1123.8327844142914,1.11,10,40,2,3,600,1.5
15,'2025-02-11 04:58:43,'2025-02-11 05:00:03,3.79,65,9.682213068008423,1204.0494105815887,1.11,10,40,2,3,600,1.5
16,'2025-02-11 05:00:03,'2025-02-11 05:01:24,3.8,65,9.659449100494385,1284.1970562934875,1.1,10,40,2,3,600,1.5
17,'2025-02-11 05:01:24,'2025-02-11 05:02:44,3.79,65,9.729031085968018,1364.4905462265015,1.11,10,40,2,3,600,1.5
18,'2025-02-11 05:02:44,'2025-02-11 05:04:04,3.81,65,9.674182653427124,1444.677353143692,1.11,10,40,2,3,600,1.5
19,'2025-02-11 05:04:04,'2025-02-11 05:05:24,3.78,65,9.765548944473267,1525.0000576972961,1.11,10,40,2,3,600,1.5
20,'2025-02-11 05:05:24,'2025-02-11 05:06:45,3.81,65,9.67081069946289,1605.1859822273254,1.11,10,40,2,3,600,1.5
21,'2025-02-11 05:06:45,'2025-02-11 05:08:05,3.81,65,9.797680854797363,1685.5628550052643,1.11,10,40,2,3,600,1.5
22,'2025-02-11 05:08:05,'2025-02-11 05:09:25,3.84,65,9.76163101196289,1765.892870426178,1.11,10,40,2,3,600,1.5
23,'2025-02-11 05:09:25,'2025-02-11 05:10:46,3.79,65,9.71196174621582,1846.1389393806458,1.1,10,40,2,3,600,1.5
24,'2025-02-11 05:10:46,'2025-02-11 05:12:06,3.92,65,9.609206199645996,1926.3701946735382,1.11,10,40,2,3,600,1.5
25,'2025-02-11 05:12:06,'2025-02-11 05:13:26,3.83,65,9.790574550628662,2006.6924242973328,1.11,10,40,2,3,600,1.5
26,'2025-02-11 05:13:26,'2025-02-11 05:14:46,3.79,65,9.663626670837402,2086.848923444748,1.1,10,40,2,3,600,1.5
27,'2025-02-11 05:14:46,'2025-02-11 05:16:07,3.84,65,9.700241804122925,2167.1173543930054,1.11,10,40,2,3,600,1.5
28,'2025-02-11 05:16:07,'2025-02-11 05:17:27,3.81,65,9.76129150390625,2247.3909072875977,1.11,10,40,2,3,600,1.5
29,'2025-02-11 05:17:27,'2025-02-11 05:18:47,3.76,65,9.817949056625366,2327.694667816162,1.1,10,40,2,3,600,1.5
30,'2025-02-11 05:18:47,'2025-02-11 05:20:07,3.82,65,9.624621629714966,2407.917190551758,1.11,10,40,2,3,600,1.5
31,'2025-02-11 05:20:07,'2025-02-11 05:21:28,3.78,65,9.736119508743286,2488.1384723186493,1.11,10,40,2,3,600,1.5
32,'2025-02-11 05:21:28,'2025-02-11 05:22:48,3.79,65,9.668651819229126,2568.3058450222015,1.1,10,40,2,3,600,1.5
33,'2025-02-11 05:22:48,'2025-02-11 05:24:08,3.82,65,9.763454914093018,2648.606560945511,1.11,10,40,2,3,600,1.5
34,'2025-02-11 05:24:08,'2025-02-11 05:25:28,3.79,65,9.713635921478271,2728.843474149704,1.11,10,40,2,3,600,1.5
35,'2025-02-11 05:25:28,'2025-02-11 05:26:49,3.82,65,9.733583450317383,2809.1192643642426,1.1,10,40,2,3,600,1.5
36,'2025-02-11 05:26:49,'2025-02-11 05:28:09,3.88,65,9.717307567596436,2889.4532537460327,1.11,10,40,2,3,600,1.5
37,'2025-02-11 05:28:09,'2025-02-11 05:29:29,3.79,65,9.794469356536865,2969.742001056671,1.11,10,40,2,3,600,1.5
38,'2025-02-11 05:29:29,'2025-02-11 05:30:49,3.81,65,9.730903625488281,3050.0800750255585,1.1,10,40,2,3,600,1.5
39,'2025-02-11 05:30:49,'2025-02-11 05:32:10,3.8,65,9.755711555480957,3130.3680140972137,1.11,10,40,2,3,600,1.5
40,'2025-02-11 05:32:10,'2025-02-11 05:33:30,3.79,65,9.812812089920044,3210.6881909370422,1.11,10,40,2,3,600,1.5
41,'2025-02-11 05:33:30,'2025-02-11 05:34:50,3.8,65,9.748008489608765,3291.0214564800262,1.11,10,40,2,3,600,1.5
42,'2025-02-11 05:34:50,'2025-02-11 05:36:11,3.79,65,9.698092937469482,3371.238208055496,1.11,10,40,2,3,600,1.5
43,'2025-02-11 05:36:11,'2025-02-11 05:37:31,3.8,65,9.796645164489746,3451.5673310756683,1.11,10,40,2,3,600,1.5
44,'2025-02-11 05:37:31,'2025-02-11 05:38:51,3.91,65,9.809270858764648,3532.031774997711,1.1,10,40,2,3,600,1.5
45,'2025-02-11 05:38:51,'2025-02-11 05:40:12,3.79,65,9.70578932762146,3612.2593352794647,1.11,10,40,2,3,600,1.5
46,'2025-02-11 05:40:12,'2025-02-11 05:41:32,3.78,65,9.773768663406372,3692.5589876174927,1.11,10,40,2,3,600,1.5
47,'2025-02-11 05:41:32,'2025-02-11 05:42:52,3.79,65,9.721843481063843,3772.7765758037567,1.1,10,40,2,3,600,1.5
48,'2025-02-11 05:42:52,'2025-02-11 05:44:12,3.82,65,9.680210828781128,3853.03963637352,1.11,10,40,2,3,600,1.5
49,'2025-02-11 05:44:12,'2025-02-11 05:45:33,3.8,65,9.627146482467651,3933.1679906845093,1.11,10,40,2,3,600,1.5
50,'2025-02-11 05:45:33,'2025-02-11 05:46:53,3.8,65,9.759827613830566,4013.4271428585052,1.11,10,40,2,3,600,1.5
1,'2025-02-11 05:46:53,'2025-02-11 05:48:13,3.79,65,9.764636278152466,80.28221607208252,1.11,10,20,2,3,600,1.5
2,'2025-02-11 05:48:13,'2025-02-11 05:49:33,3.81,65,9.71413516998291,160.5410861968994,1.11,10,20,2,3,600,1.5
3,'2025-02-11 05:49:33,'2025-02-11 05:50:54,3.83,65,9.675810813903809,240.74512767791748,1.11,10,20,2,3,600,1.5
4,'2025-02-11 05:50:54,'2025-02-11 05:52:14,3.81,65,9.701124906539917,320.97962498664856,1.11,10,20,2,3,600,1.5
5,'2025-02-11 05:52:14,'2025-02-11 05:53:34,3.8,65,9.777933120727539,401.2799198627472,1.11,10,20,2,3,600,1.5
6,'2025-02-11 05:53:34,'2025-02-11 05:54:54,3.81,65,9.654335021972656,481.44935417175293,1.11,10,20,2,3,600,1.5
7,'2025-02-11 05:54:54,'2025-02-11 05:56:15,3.78,65,9.763636827468872,561.7004644870758,1.11,10,20,2,3,600,1.5
8,'2025-02-11 05:56:15,'2025-02-11 05:57:35,3.79,65,9.75961446762085,641.9386649131775,1.11,10,20,2,3,600,1.5
9,'2025-02-11 05:57:35,'2025-02-11 05:58:55,3.8,65,9.815676927566528,722.3138680458069,1.1,10,20,2,3,600,1.5
10,'2025-02-11 05:58:55,'2025-02-11 06:00:15,3.81,65,9.717430353164673,802.6374745368958,1.11,10,20,2,3,600,1.5
11,'2025-02-11 06:00:15,'2025-02-11 06:01:36,3.82,65,9.770439147949219,882.9222295284271,1.11,10,20,2,3,600,1.5
12,'2025-02-11 06:01:36,'2025-02-11 06:02:56,3.8,65,9.71271300315857,963.1562511920929,1.11,10,20,2,3,600,1.5
13,'2025-02-11 06:02:56,'2025-02-11 06:04:16,3.8,65,9.790322542190552,1043.5386431217194,1.11,10,20,2,3,600,1.5
14,'2025-02-11 06:04:16,'2025-02-11 06:05:37,3.82,65,9.802775382995605,1123.9085018634796,1.11,10,20,2,3,600,1.5
15,'2025-02-11 06:05:37,'2025-02-11 06:06:57,3.81,65,9.810901165008545,1204.2628121376038,1.11,10,20,2,3,600,1.5
16,'2025-02-11 06:06:57,'2025-02-11 06:08:17,3.8,65,9.736642599105835,1284.547093629837,1.1,10,20,2,3,600,1.5
17,'2025-02-11 06:08:17,'2025-02-11 06:09:38,3.81,65,9.746813774108887,1364.8230969905853,1.11,10,20,2,3,600,1.5
18,'2025-02-11 06:09:38,'2025-02-11 06:10:58,3.82,65,9.628323793411255,1444.968380689621,1.11,10,20,2,3,600,1.5
19,'2025-02-11 06:10:58,'2025-02-11 06:12:18,3.77,65,9.79614520072937,1525.2670049667358,1.11,10,20,2,3,600,1.5
20,'2025-02-11 06:12:18,'2025-02-11 06:13:38,3.84,65,9.691355466842651,1605.5837047100067,1.11,10,20,2,3,600,1.5
21,'2025-02-11 06:13:38,'2025-02-11 06:14:59,3.78,65,9.77585244178772,1685.8489973545074,1.11,10,20,2,3,600,1.5
22,'2025-02-11 06:14:59,'2025-02-11 06:16:19,3.84,65,9.750866651535034,1766.187245130539,1.12,10,20,2,3,600,1.5
23,'2025-02-11 06:16:19,'2025-02-11 06:17:39,3.81,65,9.72505784034729,1846.5424149036407,1.11,10,20,2,3,600,1.5
24,'2025-02-11 06:17:39,'2025-02-11 06:19:00,3.85,65,9.781913757324219,1926.8541898727417,1.1,10,20,2,3,600,1.5
25,'2025-02-11 06:19:00,'2025-02-11 06:20:20,3.8,65,9.78070878982544,2007.1553704738617,1.11,10,20,2,3,600,1.5
26,'2025-02-11 06:20:20,'2025-02-11 06:21:40,3.81,65,9.725332021713257,2087.402679204941,1.11,10,20,2,3,600,1.5
27,'2025-02-11 06:21:40,'2025-02-11 06:23:00,3.85,65,9.657962322235107,2167.6567442417145,1.1,10,20,2,3,600,1.5
28,'2025-02-11 06:23:00,'2025-02-11 06:24:21,3.81,65,9.66013216972351,2247.850905895233,1.11,10,20,2,3,600,1.5
29,'2025-02-11 06:24:21,'2025-02-11 06:25:41,3.8,65,9.796564817428589,2328.1880309581757,1.11,10,20,2,3,600,1.5
30,'2025-02-11 06:25:41,'2025-02-11 06:27:01,3.85,65,9.759021997451782,2408.585144519806,1.1,10,20,2,3,600,1.5
31,'2025-02-11 06:27:01,'2025-02-11 06:28:22,3.82,65,9.68500304222107,2488.7877190113068,1.11,10,20,2,3,600,1.5
32,'2025-02-11 06:28:22,'2025-02-11 06:29:42,3.82,65,9.759513139724731,2569.1023695468903,1.11,10,20,2,3,600,1.5
33,'2025-02-11 06:29:42,'2025-02-11 06:31:02,3.84,65,9.738092184066772,2649.443587064743,1.1,10,20,2,3,600,1.5
34,'2025-02-11 06:31:02,'2025-02-11 06:32:23,3.82,65,9.810136318206787,2729.770259618759,1.11,10,20,2,3,600,1.5
35,'2025-02-11 06:32:23,'2025-02-11 06:33:43,3.81,65,9.745341777801514,2810.029094696045,1.11,10,20,2,3,600,1.5
36,'2025-02-11 06:33:43,'2025-02-11 06:35:03,3.81,65,9.79495620727539,2890.33478975296,1.11,10,20,2,3,600,1.5
37,'2025-02-11 06:35:03,'2025-02-11 06:36:23,3.8,65,9.702835083007812,2970.565047264099,1.11,10,20,2,3,600,1.5
38,'2025-02-11 06:36:23,'2025-02-11 06:37:44,3.79,65,9.703836679458618,3050.7857806682587,1.11,10,20,2,3,600,1.5
39,'2025-02-11 06:37:44,'2025-02-11 06:39:04,3.86,65,9.792601585388184,3131.1589329242706,1.11,10,20,2,3,600,1.5
40,'2025-02-11 06:39:04,'2025-02-11 06:40:24,3.81,65,9.698501586914062,3211.4010112285614,1.11,10,20,2,3,600,1.5
41,'2025-02-11 06:40:24,'2025-02-11 06:41:44,3.84,65,9.714850902557373,3291.676926136017,1.11,10,20,2,3,600,1.5
42,'2025-02-11 06:41:44,'2025-02-11 06:43:05,3.8,65,9.699970483779907,3371.902419090271,1.11,10,20,2,3,600,1.5
43,'2025-02-11 06:43:05,'2025-02-11 06:44:25,3.8,65,9.820261240005493,3452.266406774521,1.11,10,20,2,3,600,1.5
44,'2025-02-11 06:44:25,'2025-02-11 06:45:45,3.83,65,9.765279293060303,3532.5926246643066,1.11,10,20,2,3,600,1.5
45,'2025-02-11 06:45:45,'2025-02-11 06:47:06,3.8,65,9.702036380767822,3612.8003118038177,1.11,10,20,2,3,600,1.5
46,'2025-02-11 06:47:06,'2025-02-11 06:48:26,3.81,65,9.622481346130371,3692.979440689087,1.11,10,20,2,3,600,1.5
47,'2025-02-11 06:48:26,'2025-02-11 06:49:46,3.78,65,9.674133539199829,3773.1803212165833,1.11,10,20,2,3,600,1.5
48,'2025-02-11 06:49:46,'2025-02-11 06:51:06,3.83,65,9.739583730697632,3853.5849890708923,1.11,10,20,2,3,600,1.5
49,'2025-02-11 06:51:06,'2025-02-11 06:52:27,3.78,65,9.753727197647095,3933.803332090378,1.1,10,20,2,3,600,1.5
50,'2025-02-11 06:52:27,'2025-02-11 06:53:47,3.8,65,9.716938495635986,4014.005019903183,1.11,10,20,2,3,600,1.5
1,'2025-02-11 06:53:47,'2025-02-11 06:55:07,3.38,65,9.740748167037964,79.81108784675598,1.11,10,0,2,3,600,1.5
2,'2025-02-11 06:55:07,'2025-02-11 06:56:26,3.28,65,9.740138292312622,159.56116151809692,1.11,10,0,2,3,600,1.5
3,'2025-02-11 06:56:26,'2025-02-11 06:57:46,3.28,65,9.748954057693481,239.29760718345642,1.11,10,0,2,3,600,1.5
4,'2025-02-11 06:57:46,'2025-02-11 06:59:06,3.31,65,9.758480072021484,319.09713912010193,1.11,10,0,2,3,600,1.5
5,'2025-02-11 06:59:06,'2025-02-11 07:00:26,3.3,65,9.670501470565796,398.7585310935974,1.1,10,0,2,3,600,1.5
6,'2025-02-11 07:00:26,'2025-02-11 07:01:45,3.29,65,9.767574310302734,478.54295086860657,1.11,10,0,2,3,600,1.5
7,'2025-02-11 07:01:45,'2025-02-11 07:03:05,3.29,65,9.68540644645691,558.2703466415405,1.11,10,0,2,3,600,1.5
8,'2025-02-11 07:03:05,'2025-02-11 07:04:25,3.29,65,9.981562614440918,638.3035681247711,1.1,10,0,2,3,600,1.5
9,'2025-02-11 07:04:25,'2025-02-11 07:05:45,3.3,65,9.739469289779663,718.0878341197968,1.11,10,0,2,3,600,1.5
10,'2025-02-11 07:05:45,'2025-02-11 07:07:05,3.32,65,9.772826910018921,797.879182100296,1.11,10,0,2,3,600,1.5
11,'2025-02-11 07:07:05,'2025-02-11 07:08:25,3.28,65,9.804083824157715,877.6818969249725,1.11,10,0,2,3,600,1.5
12,'2025-02-11 07:08:25,'2025-02-11 07:09:44,3.31,65,9.730556011199951,957.4415855407715,1.11,10,0,2,3,600,1.5
13,'2025-02-11 07:09:44,'2025-02-11 07:11:04,3.34,65,9.746218919754028,1037.2418267726898,1.11,10,0,2,3,600,1.5
14,'2025-02-11 07:11:04,'2025-02-11 07:12:24,3.3,65,9.757142305374146,1117.062093257904,1.11,10,0,2,3,600,1.5
15,'2025-02-11 07:12:24,'2025-02-11 07:13:44,3.31,65,9.754111051559448,1196.8315336704254,1.11,10,0,2,3,600,1.5
16,'2025-02-11 07:13:44,'2025-02-11 07:15:03,3.32,65,9.77395224571228,1276.670974969864,1.11,10,0,2,3,600,1.5
17,'2025-02-11 07:15:03,'2025-02-11 07:16:23,3.3,65,9.710638284683228,1356.389324426651,1.11,10,0,2,3,600,1.5
18,'2025-02-11 07:16:23,'2025-02-11 07:17:43,3.32,65,9.702543020248413,1436.1732969284058,1.11,10,0,2,3,600,1.5
19,'2025-02-11 07:17:43,'2025-02-11 07:19:03,3.3,65,9.817227363586426,1515.985744714737,1.1,10,0,2,3,600,1.5
20,'2025-02-11 07:19:03,'2025-02-11 07:20:23,3.33,65,9.77953052520752,1595.8113148212433,1.11,10,0,2,3,600,1.5
21,'2025-02-11 07:20:23,'2025-02-11 07:21:42,3.28,65,9.73681902885437,1675.5734994411469,1.11,10,0,2,3,600,1.5
22,'2025-02-11 07:21:42,'2025-02-11 07:23:02,3.3,65,9.777595043182373,1755.3515207767487,1.1,10,0,2,3,600,1.5
23,'2025-02-11 07:23:02,'2025-02-11 07:24:22,3.29,65,9.647347450256348,1834.9821786880493,1.11,10,0,2,3,600,1.5
24,'2025-02-11 07:24:22,'2025-02-11 07:25:42,3.31,65,9.841768980026245,1914.8292355537415,1.11,10,0,2,3,600,1.5
25,'2025-02-11 07:25:42,'2025-02-11 07:27:01,3.27,65,9.739306926727295,1994.5764367580414,1.1,10,0,2,3,600,1.5
26,'2025-02-11 07:27:01,'2025-02-11 07:28:21,3.29,65,9.722743034362793,2074.2974877357483,1.11,10,0,2,3,600,1.5
27,'2025-02-11 07:28:21,'2025-02-11 07:29:41,3.31,65,9.710036277770996,2154.0305047035217,1.11,10,0,2,3,600,1.5
28,'2025-02-11 07:29:41,'2025-02-11 07:31:01,3.3,65,9.787970066070557,2233.8282754421234,1.1,10,0,2,3,600,1.5
29,'2025-02-11 07:31:01,'2025-02-11 07:32:20,3.3,65,9.684751987457275,2313.5505492687225,1.11,10,0,2,3,600,1.5
30,'2025-02-11 07:32:20,'2025-02-11 07:33:40,3.28,65,9.645078420639038,2393.1757102012634,1.11,10,0,2,3,600,1.5
31,'2025-02-11 07:33:40,'2025-02-11 07:35:00,3.28,65,9.671277284622192,2472.818287372589,1.1,10,0,2,3,600,1.5
32,'2025-02-11 07:35:00,'2025-02-11 07:36:19,3.3,65,9.762381076812744,2552.6412122249603,1.11,10,0,2,3,600,1.5
33,'2025-02-11 07:36:19,'2025-02-11 07:37:39,3.29,65,9.74849820137024,2632.441956758499,1.11,10,0,2,3,600,1.5
34,'2025-02-11 07:37:39,'2025-02-11 07:38:59,3.32,65,9.667540550231934,2712.1666207313538,1.1,10,0,2,3,600,1.5
35,'2025-02-11 07:38:59,'2025-02-11 07:40:19,3.39,65,9.831159353256226,2792.11044549942,1.11,10,0,2,3,600,1.5
36,'2025-02-11 07:40:19,'2025-02-11 07:41:39,3.32,65,9.778706073760986,2871.9016165733337,1.11,10,0,2,3,600,1.5
37,'2025-02-11 07:41:39,'2025-02-11 07:42:59,3.29,65,9.781943798065186,2951.67897605896,1.1,10,0,2,3,600,1.5
38,'2025-02-11 07:42:59,'2025-02-11 07:44:18,3.29,65,9.750997304916382,3031.44007229805,1.11,10,0,2,3,600,1.5
39,'2025-02-11 07:44:18,'2025-02-11 07:45:38,3.29,65,9.765050411224365,3111.1994111537933,1.11,10,0,2,3,600,1.5
40,'2025-02-11 07:45:38,'2025-02-11 07:46:58,3.29,65,9.715733766555786,3190.89626288414,1.1,10,0,2,3,600,1.5
41,'2025-02-11 07:46:58,'2025-02-11 07:48:17,3.27,65,9.772760391235352,3270.6595323085785,1.11,10,0,2,3,600,1.5
42,'2025-02-11 07:48:17,'2025-02-11 07:49:37,3.29,65,9.744298696517944,3350.398588657379,1.11,10,0,2,3,600,1.5
43,'2025-02-11 07:49:37,'2025-02-11 07:50:57,3.32,65,9.75121545791626,3430.173778295517,1.11,10,0,2,3,600,1.5
44,'2025-02-11 07:50:57,'2025-02-11 07:52:17,3.29,65,9.754032373428345,3509.910659790039,1.11,10,0,2,3,600,1.5
45,'2025-02-11 07:52:17,'2025-02-11 07:53:37,3.3,65,9.795716524124146,3589.692000389099,1.11,10,0,2,3,600,1.5
46,'2025-02-11 07:53:37,'2025-02-11 07:54:56,3.32,65,9.758023977279663,3669.493752002716,1.1,10,0,2,3,600,1.5
47,'2025-02-11 07:54:56,'2025-02-11 07:56:16,3.32,65,9.767608880996704,3749.296378135681,1.11,10,0,2,3,600,1.5
48,'2025-02-11 07:56:16,'2025-02-11 07:57:36,3.28,65,9.741857528686523,3829.1029284000397,1.11,10,0,2,3,600,1.5
49,'2025-02-11 07:57:36,'2025-02-11 07:58:56,3.28,65,9.760833740234375,3908.8500180244446,1.1,10,0,2,3,600,1.5
50,'2025-02-11 07:58:56,'2025-02-11 08:00:15,3.28,65,9.77978253364563,3988.6563079357147,1.11,10,0,2,3,600,1.5
