Run Number,Run Start Time,Run End Time,Jitter.py Run Duration (s),"Unity,exe Run Duration (s)",Server Restart Duration (s),Total Script Run Duration (s),Buffer Size,Jitter Magnitude,Policy,baseLength,threshold,decay
21,'2025-02-27 23:09:35,'2025-02-27 23:11:00,3.82,64.10760927200317,15.740363836288452,1770.3168382644653,1,40,0,3,600,2
22,'2025-02-27 23:11:00,'2025-02-27 23:12:24,3.81,64.10687160491943,15.754459857940674,1854.5683653354645,1,40,0,3,600,2
23,'2025-02-27 23:12:24,'2025-02-27 23:13:48,3.82,64.11006021499634,15.75373387336731,1938.8708407878876,1,40,0,3,600,2
24,'2025-02-27 23:13:48,'2025-02-27 23:15:12,3.8,64.10686993598938,15.78281021118164,2023.1724321842194,1,40,0,3,600,2
25,'2025-02-27 23:15:12,'2025-02-27 23:16:37,3.85,64.10719728469849,15.823454141616821,2107.5474627017975,1,40,0,3,600,2
26,'2025-02-27 23:16:37,'2025-02-27 23:18:01,3.83,64.10900259017944,15.738422632217407,2191.9310421943665,1,40,0,3,600,2
27,'2025-02-27 23:18:01,'2025-02-27 23:19:25,3.81,64.10610055923462,15.762821435928345,2276.198013782501,1,40,0,3,600,2
28,'2025-02-27 23:19:25,'2025-02-27 23:20:50,3.81,64.10728526115417,15.793045282363892,2360.520948410034,1,40,0,3,600,2
29,'2025-02-27 23:20:50,'2025-02-27 23:22:14,3.82,64.1075599193573,15.705716371536255,2444.796202659607,1,40,0,3,600,2
30,'2025-02-27 23:22:14,'2025-02-27 23:23:38,3.8,64.10743594169617,15.757131576538086,2529.06463098526,1,40,0,3,600,2
31,'2025-02-27 23:23:38,'2025-02-27 23:25:03,3.83,64.10661458969116,15.835628747940063,2613.4251034259796,1,40,0,3,600,2
32,'2025-02-27 23:25:03,'2025-02-27 23:26:27,3.81,64.10601568222046,15.762279510498047,2697.756980895996,1,40,0,3,600,2
33,'2025-02-27 23:26:27,'2025-02-27 23:27:51,3.82,64.10733842849731,15.742810726165771,2782.056301355362,1,40,0,3,600,2
34,'2025-02-27 23:27:51,'2025-02-27 23:29:16,3.81,64.11064410209656,15.788527488708496,2866.383615732193,1,40,0,3,600,2
35,'2025-02-27 23:29:16,'2025-02-27 23:30:40,3.8,64.10600733757019,15.744277477264404,2950.7037992477417,1,40,0,3,600,2
1,'2025-02-27 23:30:40,'2025-02-27 23:32:04,3.85,64.10810780525208,15.754989624023438,84.34448289871216,1,20,0,3,600,2
2,'2025-02-27 23:32:04,'2025-02-27 23:33:29,3.8,64.1069552898407,15.740194320678711,168.61187839508057,1,20,0,3,600,2
3,'2025-02-27 23:33:29,'2025-02-27 23:34:53,3.82,64.10705256462097,15.73176097869873,252.8648557662964,1,20,0,3,600,2
4,'2025-02-27 23:34:53,'2025-02-27 23:36:17,3.8,64.1084508895874,15.72057580947876,337.1140789985657,1,20,0,3,600,2
5,'2025-02-27 23:36:17,'2025-02-27 23:37:41,3.79,64.10751700401306,15.77092719078064,421.38201332092285,1,20,0,3,600,2
6,'2025-02-27 23:37:41,'2025-02-27 23:39:06,3.93,64.10691595077515,15.935140371322632,505.98823404312134,1,20,0,3,600,2
7,'2025-02-27 23:39:06,'2025-02-27 23:40:30,3.84,64.10678696632385,15.766602754592896,590.3483519554138,1,20,0,3,600,2
8,'2025-02-27 23:40:30,'2025-02-27 23:41:55,3.84,64.10831665992737,15.763386011123657,674.6611473560333,1,20,0,3,600,2
9,'2025-02-27 23:41:55,'2025-02-27 23:43:19,3.79,64.10761022567749,15.77451753616333,759.0050866603851,1,20,0,3,600,2
10,'2025-02-27 23:43:19,'2025-02-27 23:44:43,3.84,64.10769867897034,15.726565837860107,843.3373501300812,1,20,0,3,600,2
11,'2025-02-27 23:44:43,'2025-02-27 23:46:08,3.85,64.10759544372559,15.782523393630981,927.7030141353607,1,20,0,3,600,2
12,'2025-02-27 23:46:08,'2025-02-27 23:47:32,3.83,64.10889339447021,15.755305767059326,1012.0359320640564,1,20,0,3,600,2
13,'2025-02-27 23:47:32,'2025-02-27 23:48:56,3.81,64.10716938972473,15.780741691589355,1096.3218359947205,1,20,0,3,600,2
14,'2025-02-27 23:48:56,'2025-02-27 23:50:21,3.82,64.10681366920471,15.751550197601318,1180.6176781654358,1,20,0,3,600,2
15,'2025-02-27 23:50:21,'2025-02-27 23:51:45,3.82,64.10795307159424,15.755569458007812,1264.9114413261414,1,20,0,3,600,2
16,'2025-02-27 23:51:45,'2025-02-27 23:53:09,3.83,64.10701966285706,15.742597341537476,1349.197114944458,1,20,0,3,600,2
17,'2025-02-27 23:53:09,'2025-02-27 23:54:33,3.82,64.10683536529541,15.740766763687134,1433.482903957367,1,20,0,3,600,2
18,'2025-02-27 23:54:33,'2025-02-27 23:55:58,3.8,64.10649228096008,15.79772400856018,1517.7923696041107,1,20,0,3,600,2
19,'2025-02-27 23:55:58,'2025-02-27 23:57:22,3.83,64.1075713634491,15.7412588596344,1602.1086082458496,1,20,0,3,600,2
20,'2025-02-27 23:57:22,'2025-02-27 23:58:46,3.83,64.11012578010559,15.789559125900269,1686.4308924674988,1,20,0,3,600,2
21,'2025-02-27 23:58:46,'2025-02-28 00:00:11,3.85,64.10848927497864,15.807756423950195,1770.7839579582214,1,20,0,3,600,2
22,'2025-02-28 00:00:11,'2025-02-28 00:01:35,3.84,64.10675477981567,15.759926319122314,1855.1581537723541,1,20,0,3,600,2
23,'2025-02-28 00:01:35,'2025-02-28 00:02:59,3.84,64.1065022945404,15.746557474136353,1939.4965677261353,1,20,0,3,600,2
24,'2025-02-28 00:02:59,'2025-02-28 00:04:24,3.82,64.10781669616699,15.763832092285156,2023.8125488758087,1,20,0,3,600,2
25,'2025-02-28 00:04:24,'2025-02-28 00:05:48,3.82,64.1075668334961,15.719987154006958,2108.124363422394,1,20,0,3,600,2
26,'2025-02-28 00:05:48,'2025-02-28 00:07:12,3.84,64.10777735710144,15.758236169815063,2192.422984600067,1,20,0,3,600,2
27,'2025-02-28 00:07:12,'2025-02-28 00:08:37,3.81,64.10676121711731,15.787436485290527,2276.718464612961,1,20,0,3,600,2
28,'2025-02-28 00:08:37,'2025-02-28 00:10:01,3.83,64.10778045654297,15.764817953109741,2361.0657057762146,1,20,0,3,600,2
29,'2025-02-28 00:10:01,'2025-02-28 00:11:25,3.84,64.10603547096252,15.75715708732605,2445.4033267498016,1,20,0,3,600,2
30,'2025-02-28 00:11:25,'2025-02-28 00:12:50,3.81,64.10771250724792,15.803245782852173,2529.7088441848755,1,20,0,3,600,2
31,'2025-02-28 00:12:50,'2025-02-28 00:14:14,3.8,64.10863971710205,15.768120765686035,2614.009509086609,1,20,0,3,600,2
32,'2025-02-28 00:14:14,'2025-02-28 00:15:38,3.81,64.1186032295227,15.725132465362549,2698.267595052719,1,20,0,3,600,2
33,'2025-02-28 00:15:38,'2025-02-28 00:17:03,4.21,64.11590266227722,15.759530544281006,2782.9632017612457,1,20,0,3,600,2
34,'2025-02-28 00:17:03,'2025-02-28 00:18:27,3.87,64.10805416107178,15.771253108978271,2867.3170895576477,1,20,0,3,600,2
35,'2025-02-28 00:18:27,'2025-02-28 00:19:36,3.85,64.10708689689636,0.26651930809020996,2936.177872657776,1,20,0,3,600,2
1,'2025-02-28 00:19:36,'2025-02-28 00:21:00,3.33,64.10660362243652,15.820476531982422,83.90926718711853,1,0,0,3,600,2
2,'2025-02-28 00:21:00,'2025-02-28 00:22:08,3.28,64.1068217754364,0.2006363868713379,152.09513759613037,1,0,0,3,600,2
3,'2025-02-28 00:22:08,'2025-02-28 00:23:32,3.32,64.10731649398804,15.74309253692627,235.92063403129578,1,0,0,3,600,2
4,'2025-02-28 00:23:32,'2025-02-28 00:24:56,3.31,64.10926651954651,15.779932498931885,319.7523853778839,1,0,0,3,600,2
5,'2025-02-28 00:24:56,'2025-02-28 00:26:20,3.31,64.1076807975769,15.743031740188599,403.5144543647766,1,0,0,3,600,2
6,'2025-02-28 00:26:20,'2025-02-28 00:27:43,3.3,64.10764265060425,15.747580766677856,487.2574806213379,1,0,0,3,600,2
7,'2025-02-28 00:27:43,'2025-02-28 00:29:07,3.32,64.10794639587402,15.779971837997437,571.0654377937317,1,0,0,3,600,2
8,'2025-02-28 00:29:07,'2025-02-28 00:30:31,3.3,64.10639762878418,15.720261812210083,654.8164610862732,1,0,0,3,600,2
9,'2025-02-28 00:30:31,'2025-02-28 00:31:55,3.31,64.1074607372284,15.75088906288147,738.5783126354218,1,0,0,3,600,2
10,'2025-02-28 00:31:55,'2025-02-28 00:33:19,3.31,64.10699725151062,15.75799822807312,822.3346936702728,1,0,0,3,600,2
11,'2025-02-28 00:33:19,'2025-02-28 00:34:42,3.31,64.10659742355347,15.806658506393433,906.1474792957306,1,0,0,3,600,2
12,'2025-02-28 00:34:42,'2025-02-28 00:36:06,3.28,64.1072928905487,15.752915382385254,989.9557964801788,1,0,0,3,600,2
13,'2025-02-28 00:36:06,'2025-02-28 00:37:30,3.33,64.10638427734375,15.788787126541138,1073.8264989852905,1,0,0,3,600,2
14,'2025-02-28 00:37:30,'2025-02-28 00:38:54,3.3,64.10817241668701,15.744252681732178,1157.5796287059784,1,0,0,3,600,2
15,'2025-02-28 00:38:54,'2025-02-28 00:40:18,3.46,64.10645484924316,15.86208200454712,1241.6293170452118,1,0,0,3,600,2
16,'2025-02-28 00:40:18,'2025-02-28 00:41:42,3.3,64.10741877555847,15.756263971328735,1325.4288744926453,1,0,0,3,600,2
17,'2025-02-28 00:41:42,'2025-02-28 00:43:05,3.34,64.10778760910034,15.776546239852905,1409.2712571620941,1,0,0,3,600,2
18,'2025-02-28 00:43:05,'2025-02-28 00:44:29,3.32,64.10996913909912,15.809440612792969,1493.1473362445831,1,0,0,3,600,2
19,'2025-02-28 00:44:29,'2025-02-28 00:45:53,3.3,64.10664653778076,15.778737306594849,1576.9787743091583,1,0,0,3,600,2
20,'2025-02-28 00:45:53,'2025-02-28 00:47:17,3.29,64.10976147651672,15.740812301635742,1660.7268006801605,1,0,0,3,600,2
21,'2025-02-28 00:47:17,'2025-02-28 00:48:41,3.31,64.10938572883606,15.760366201400757,1744.4975464344025,1,0,0,3,600,2
22,'2025-02-28 00:48:41,'2025-02-28 00:50:05,3.39,64.10726189613342,15.748733043670654,1828.3294892311096,1,0,0,3,600,2
23,'2025-02-28 00:50:05,'2025-02-28 00:51:28,3.29,64.11129689216614,15.834959030151367,1912.1706850528717,1,0,0,3,600,2
24,'2025-02-28 00:51:28,'2025-02-28 00:52:52,3.32,64.11141729354858,15.804543495178223,1996.0678777694702,1,0,0,3,600,2
25,'2025-02-28 00:52:52,'2025-02-28 00:54:16,3.3,64.10644459724426,15.779662609100342,2079.9224696159363,1,0,0,3,600,2
26,'2025-02-28 00:54:16,'2025-02-28 00:55:40,3.32,64.10789155960083,15.734727382659912,2163.676734685898,1,0,0,3,600,2
27,'2025-02-28 00:55:40,'2025-02-28 00:57:04,3.35,64.10696744918823,15.727160692214966,2247.459689617157,1,0,0,3,600,2
28,'2025-02-28 00:57:04,'2025-02-28 00:58:27,3.31,64.10781526565552,15.773134231567383,2331.231887102127,1,0,0,3,600,2
29,'2025-02-28 00:58:27,'2025-02-28 00:59:51,3.34,64.11037826538086,15.816455364227295,2415.073257446289,1,0,0,3,600,2
30,'2025-02-28 00:59:51,'2025-02-28 01:01:15,3.32,64.10736727714539,15.759251117706299,2498.904044866562,1,0,0,3,600,2
31,'2025-02-28 01:01:15,'2025-02-28 01:02:39,3.31,64.10808157920837,15.834043502807617,2582.7672197818756,1,0,0,3,600,2
32,'2025-02-28 01:02:39,'2025-02-28 01:04:03,3.3,64.106276512146,15.754050493240356,2666.505950689316,1,0,0,3,600,2
33,'2025-02-28 01:04:03,'2025-02-28 01:05:26,3.3,64.1069848537445,15.730273723602295,2750.247900247574,1,0,0,3,600,2
34,'2025-02-28 01:05:26,'2025-02-28 01:06:50,3.29,64.10820627212524,15.806773900985718,2834.0434596538544,1,0,0,3,600,2
35,'2025-02-28 01:06:50,'2025-02-28 01:08:14,3.33,64.10852408409119,15.72426962852478,2917.857995033264,1,0,0,3,600,2
1,'2025-02-28 01:08:14,'2025-02-28 01:09:38,3.79,64.10805869102478,15.697709321975708,84.21570253372192,1,60,0,3,600,2
2,'2025-02-28 01:09:38,'2025-02-28 01:11:03,3.81,64.10878825187683,15.757237911224365,168.47744846343994,1,60,0,3,600,2
3,'2025-02-28 01:11:03,'2025-02-28 01:12:27,3.82,64.10740542411804,15.802194356918335,252.81976771354675,1,60,0,3,600,2
4,'2025-02-28 01:12:27,'2025-02-28 01:13:51,3.84,64.1117000579834,15.786789655685425,337.15739917755127,1,60,0,3,600,2
5,'2025-02-28 01:13:51,'2025-02-28 01:15:15,3.79,64.10628604888916,15.736345529556274,421.37906193733215,1,60,0,3,600,2
6,'2025-02-28 01:15:15,'2025-02-28 01:16:40,3.81,64.10710287094116,15.795169591903687,505.7023298740387,1,60,0,3,600,2
7,'2025-02-28 01:16:40,'2025-02-28 01:18:04,3.88,64.10636043548584,15.755459308624268,590.0754806995392,1,60,0,3,600,2
8,'2025-02-28 01:18:04,'2025-02-28 01:19:28,3.79,64.10683083534241,15.75943398475647,674.3358070850372,1,60,0,3,600,2
9,'2025-02-28 01:19:28,'2025-02-28 01:20:53,3.8,64.10908317565918,15.822523832321167,758.658997297287,1,60,0,3,600,2
10,'2025-02-28 01:20:53,'2025-02-28 01:22:17,3.82,64.10748672485352,15.736300706863403,842.9615983963013,1,60,0,3,600,2
11,'2025-02-28 01:22:17,'2025-02-28 01:23:41,3.8,64.10739731788635,15.736543655395508,927.1940841674805,1,60,0,3,600,2
12,'2025-02-28 01:23:41,'2025-02-28 01:25:05,3.81,64.10575795173645,15.752740383148193,1011.4343614578247,1,60,0,3,600,2
13,'2025-02-28 01:25:05,'2025-02-28 01:26:30,3.81,64.10685753822327,15.777535676956177,1095.718964099884,1,60,0,3,600,2
14,'2025-02-28 01:26:30,'2025-02-28 01:27:54,3.8,64.10601305961609,15.768616437911987,1180.031660079956,1,60,0,3,600,2
15,'2025-02-28 01:27:54,'2025-02-28 01:29:18,3.84,64.10891532897949,15.772634506225586,1264.3797769546509,1,60,0,3,600,2
16,'2025-02-28 01:29:18,'2025-02-28 01:30:43,3.81,64.10700607299805,15.83334231376648,1348.7290642261505,1,60,0,3,600,2
17,'2025-02-28 01:30:43,'2025-02-28 01:32:07,3.83,64.10630202293396,15.641859292984009,1432.9150428771973,1,60,0,3,600,2
18,'2025-02-28 01:32:07,'2025-02-28 01:33:31,3.79,64.10661196708679,15.72969937324524,1517.1580526828766,1,60,0,3,600,2
19,'2025-02-28 01:33:31,'2025-02-28 01:34:56,3.78,64.10795426368713,15.716662406921387,1601.4687223434448,1,60,0,3,600,2
20,'2025-02-28 01:34:56,'2025-02-28 01:36:20,3.82,64.10751128196716,15.84233021736145,1685.8502252101898,1,60,0,3,600,2
21,'2025-02-28 01:36:20,'2025-02-28 01:37:44,3.8,64.10750389099121,15.721834897994995,1770.120190858841,1,60,0,3,600,2
22,'2025-02-28 01:37:44,'2025-02-28 01:39:10,3.82,65.66124987602234,15.764878988265991,1855.9928526878357,1,60,0,3,600,2
23,'2025-02-28 01:39:10,'2025-02-28 01:40:35,3.89,64.10811758041382,15.924177169799805,1940.5606501102448,1,60,0,3,600,2
24,'2025-02-28 01:40:35,'2025-02-28 01:41:59,3.86,64.10717535018921,15.437039136886597,2024.7280235290527,1,60,0,3,600,2
25,'2025-02-28 01:41:59,'2025-02-28 01:43:23,3.81,64.10649108886719,15.794387102127075,2109.084776878357,1,60,0,3,600,2
26,'2025-02-28 01:43:23,'2025-02-28 01:44:47,3.8,64.10870695114136,15.784768104553223,2193.3623566627502,1,60,0,3,600,2
27,'2025-02-28 01:44:47,'2025-02-28 01:46:12,3.82,64.10772490501404,15.777866125106812,2277.6702151298523,1,60,0,3,600,2
28,'2025-02-28 01:46:12,'2025-02-28 01:47:36,3.82,64.10783362388611,15.777510404586792,2361.970623731613,1,60,0,3,600,2
29,'2025-02-28 01:47:36,'2025-02-28 01:49:00,3.81,64.10770630836487,15.80008864402771,2446.2879824638367,1,60,0,3,600,2
30,'2025-02-28 01:49:00,'2025-02-28 01:50:25,3.82,64.10827589035034,15.747462272644043,2530.5954570770264,1,60,0,3,600,2
31,'2025-02-28 01:50:25,'2025-02-28 01:51:49,3.81,64.10730934143066,15.744001388549805,2614.843022584915,1,60,0,3,600,2
32,'2025-02-28 01:51:49,'2025-02-28 01:53:13,3.81,64.10732316970825,15.722147703170776,2699.1304914951324,1,60,0,3,600,2
33,'2025-02-28 01:53:13,'2025-02-28 01:54:37,3.85,64.1072735786438,15.715413331985474,2783.393802165985,1,60,0,3,600,2
34,'2025-02-28 01:54:37,'2025-02-28 01:56:02,4.28,64.10667061805725,15.727417707443237,2868.1334059238434,1,60,0,3,600,2
35,'2025-02-28 01:56:02,'2025-02-28 01:57:26,3.82,64.10673379898071,15.772633075714111,2952.42374253273,1,60,0,3,600,2
1,'2025-02-28 01:57:26,'2025-02-28 01:58:51,3.8,64.11372709274292,15.719335317611694,84.27923083305359,1,80,0,3,600,2
2,'2025-02-28 01:58:51,'2025-02-28 02:00:15,3.81,64.10719728469849,15.754330158233643,168.55003595352173,1,80,0,3,600,2
3,'2025-02-28 02:00:15,'2025-02-28 02:01:39,3.82,64.10688996315002,15.828752040863037,252.90442490577698,1,80,0,3,600,2
4,'2025-02-28 02:01:39,'2025-02-28 02:03:04,3.82,64.10790371894836,15.74076771736145,337.2350158691406,1,80,0,3,600,2
5,'2025-02-28 02:03:04,'2025-02-28 02:04:28,3.83,64.10586524009705,15.703832626342773,421.48295998573303,1,80,0,3,600,2
6,'2025-02-28 02:04:28,'2025-02-28 02:05:52,3.81,64.10654735565186,15.860914945602417,505.8541066646576,1,80,0,3,600,2
7,'2025-02-28 02:05:52,'2025-02-28 02:07:17,3.84,64.10761284828186,15.765480041503906,590.3605554103851,1,80,0,3,600,2
8,'2025-02-28 02:07:17,'2025-02-28 02:08:41,3.83,64.1066644191742,15.744201183319092,674.6759958267212,1,80,0,3,600,2
9,'2025-02-28 02:08:41,'2025-02-28 02:10:05,3.88,64.10622715950012,15.736212253570557,758.9773941040039,1,80,0,3,600,2
10,'2025-02-28 02:10:05,'2025-02-28 02:11:30,3.81,64.10648679733276,15.74302887916565,843.2655532360077,1,80,0,3,600,2
11,'2025-02-28 02:11:30,'2025-02-28 02:12:54,3.81,64.10778546333313,15.760255098342896,927.5221257209778,1,80,0,3,600,2
12,'2025-02-28 02:12:54,'2025-02-28 02:14:18,3.81,64.11046361923218,15.80246877670288,1011.8279585838318,1,80,0,3,600,2
13,'2025-02-28 02:14:18,'2025-02-28 02:15:43,3.83,64.10976886749268,15.75577974319458,1096.1571674346924,1,80,0,3,600,2
14,'2025-02-28 02:15:43,'2025-02-28 02:17:07,3.87,64.10794138908386,15.760860443115234,1180.4788649082184,1,80,0,3,600,2
15,'2025-02-28 02:17:07,'2025-02-28 02:18:31,3.81,64.10646176338196,15.738680601119995,1264.7823741436005,1,80,0,3,600,2
16,'2025-02-28 02:18:31,'2025-02-28 02:19:56,3.82,64.10731506347656,15.753946304321289,1349.2539811134338,1,80,0,3,600,2
17,'2025-02-28 02:19:56,'2025-02-28 02:21:20,3.81,64.10635805130005,15.746798276901245,1433.4940412044525,1,80,0,3,600,2
18,'2025-02-28 02:21:20,'2025-02-28 02:22:44,3.82,64.10881805419922,15.769952774047852,1517.7890062332153,1,80,0,3,600,2
19,'2025-02-28 02:22:44,'2025-02-28 02:24:09,3.82,64.10851621627808,15.739656448364258,1602.090240240097,1,80,0,3,600,2
20,'2025-02-28 02:24:09,'2025-02-28 02:25:33,3.82,64.10706782341003,15.72802734375,1686.3317227363586,1,80,0,3,600,2
21,'2025-02-28 02:25:33,'2025-02-28 02:26:57,3.86,64.10766124725342,15.721789836883545,1770.6047422885895,1,80,0,3,600,2
22,'2025-02-28 02:26:57,'2025-02-28 02:28:21,3.81,64.10818815231323,15.816599369049072,1854.9167289733887,1,80,0,3,600,2
23,'2025-02-28 02:28:21,'2025-02-28 02:29:46,3.79,64.11328458786011,15.753393411636353,1939.2553188800812,1,80,0,3,600,2
24,'2025-02-28 02:29:46,'2025-02-28 02:31:10,3.83,64.10738468170166,15.726613283157349,2023.4994013309479,1,80,0,3,600,2
25,'2025-02-28 02:31:10,'2025-02-28 02:32:34,3.82,64.10789489746094,15.81310749053955,2107.8520889282227,1,80,0,3,600,2
26,'2025-02-28 02:32:34,'2025-02-28 02:33:59,3.8,64.10738444328308,15.743641376495361,2192.117927312851,1,80,0,3,600,2
27,'2025-02-28 02:33:59,'2025-02-28 02:35:23,3.81,64.10762238502502,15.78436541557312,2276.4331800937653,1,80,0,3,600,2
28,'2025-02-28 02:35:23,'2025-02-28 02:36:47,3.82,64.10715079307556,15.79681944847107,2360.7615280151367,1,80,0,3,600,2
29,'2025-02-28 02:36:47,'2025-02-28 02:38:12,3.78,64.10712361335754,15.780060529708862,2445.066373348236,1,80,0,3,600,2
30,'2025-02-28 02:38:12,'2025-02-28 02:39:36,3.83,64.1081690788269,15.748873472213745,2529.327390909195,1,80,0,3,600,2
31,'2025-02-28 02:39:36,'2025-02-28 02:41:00,3.91,64.10874247550964,15.866674661636353,2613.821210861206,1,80,0,3,600,2
32,'2025-02-28 02:41:00,'2025-02-28 02:42:25,3.82,64.10749292373657,15.777515411376953,2698.1498289108276,1,80,0,3,600,2
33,'2025-02-28 02:42:25,'2025-02-28 02:43:49,3.8,64.11160778999329,15.758599996566772,2782.5925798416138,1,80,0,3,600,2
34,'2025-02-28 02:43:49,'2025-02-28 02:45:13,3.81,64.10656833648682,15.817765235900879,2866.902505636215,1,80,0,3,600,2
35,'2025-02-28 02:45:13,'2025-02-28 02:46:38,3.79,64.10717749595642,15.77469277381897,2951.361889362335,1,80,0,3,600,2
1,'2025-02-28 02:46:38,'2025-02-28 02:48:02,3.82,64.10668778419495,15.809496879577637,84.35181403160095,0,40,2,3,600,2
2,'2025-02-28 02:48:02,'2025-02-28 02:49:26,3.79,64.10653138160706,15.77832841873169,168.60316634178162,0,40,2,3,600,2
3,'2025-02-28 02:49:26,'2025-02-28 02:50:51,3.83,64.10795402526855,15.799545526504517,252.9316864013672,0,40,2,3,600,2
4,'2025-02-28 02:50:51,'2025-02-28 02:52:15,3.8,64.10683798789978,15.750150442123413,337.1794149875641,0,40,2,3,600,2
5,'2025-02-28 02:52:15,'2025-02-28 02:53:39,3.78,64.10699319839478,15.78641939163208,421.4330141544342,0,40,2,3,600,2
6,'2025-02-28 02:53:39,'2025-02-28 02:55:04,3.82,64.10675287246704,15.773031234741211,505.757465839386,0,40,2,3,600,2
7,'2025-02-28 02:55:04,'2025-02-28 02:56:28,3.82,64.10783624649048,15.78991961479187,590.0574178695679,0,40,2,3,600,2
8,'2025-02-28 02:56:28,'2025-02-28 02:57:52,3.82,64.10762453079224,15.739145517349243,674.3575813770294,0,40,2,3,600,2
9,'2025-02-28 02:57:52,'2025-02-28 02:59:17,3.82,64.11013674736023,15.803657531738281,758.7394344806671,0,40,2,3,600,2
10,'2025-02-28 02:59:17,'2025-02-28 03:00:41,3.83,64.10647702217102,15.709964275360107,842.9736700057983,0,40,2,3,600,2
11,'2025-02-28 03:00:41,'2025-02-28 03:02:05,3.81,64.10737133026123,15.728833198547363,927.217494726181,0,40,2,3,600,2
12,'2025-02-28 03:02:05,'2025-02-28 03:03:29,3.83,64.10734581947327,15.866547107696533,1011.6385536193848,0,40,2,3,600,2
13,'2025-02-28 03:03:29,'2025-02-28 03:04:54,3.81,64.10807752609253,15.764109373092651,1095.92711186409,0,40,2,3,600,2
14,'2025-02-28 03:04:54,'2025-02-28 03:06:18,3.8,64.1069757938385,15.719947814941406,1180.1706688404083,0,40,2,3,600,2
15,'2025-02-28 03:06:18,'2025-02-28 03:07:42,3.82,64.10815691947937,15.838919639587402,1264.5335998535156,0,40,2,3,600,2
16,'2025-02-28 03:07:42,'2025-02-28 03:09:07,3.89,64.10847210884094,15.719498634338379,1348.8814051151276,0,40,2,3,600,2
17,'2025-02-28 03:09:07,'2025-02-28 03:10:31,3.8,64.10683584213257,15.711443185806274,1433.0782358646393,0,40,2,3,600,2
18,'2025-02-28 03:10:31,'2025-02-28 03:11:55,3.79,64.10772848129272,15.79409122467041,1517.4284870624542,0,40,2,3,600,2
19,'2025-02-28 03:11:55,'2025-02-28 03:13:20,3.82,64.10797953605652,15.776423215866089,1601.7787404060364,0,40,2,3,600,2
20,'2025-02-28 03:13:20,'2025-02-28 03:14:44,3.81,64.10836052894592,15.760101318359375,1686.0440123081207,0,40,2,3,600,2
21,'2025-02-28 03:14:44,'2025-02-28 03:16:08,3.81,64.1069004535675,15.768409729003906,1770.3566546440125,0,40,2,3,600,2
22,'2025-02-28 03:16:08,'2025-02-28 03:17:32,3.82,64.10724663734436,15.701213359832764,1854.5684731006622,0,40,2,3,600,2
23,'2025-02-28 03:17:32,'2025-02-28 03:18:57,3.82,64.10784578323364,15.759111881256104,1938.8847434520721,0,40,2,3,600,2
24,'2025-02-28 03:18:57,'2025-02-28 03:20:21,3.81,64.1093475818634,15.749139308929443,2023.1410763263702,0,40,2,3,600,2
25,'2025-02-28 03:20:21,'2025-02-28 03:21:45,3.81,64.1079728603363,15.841473579406738,2107.4901015758514,0,40,2,3,600,2
26,'2025-02-28 03:21:45,'2025-02-28 03:23:10,3.79,64.10631585121155,15.77970838546753,2191.8340690135956,0,40,2,3,600,2
27,'2025-02-28 03:23:10,'2025-02-28 03:24:34,3.82,64.10649347305298,15.761926651000977,2276.1456916332245,0,40,2,3,600,2
28,'2025-02-28 03:24:34,'2025-02-28 03:25:58,3.82,64.10748314857483,15.803066968917847,2360.466326713562,0,40,2,3,600,2
29,'2025-02-28 03:25:58,'2025-02-28 03:27:23,3.83,64.10710096359253,15.712044477462769,2444.7780635356903,0,40,2,3,600,2
30,'2025-02-28 03:27:23,'2025-02-28 03:28:47,3.82,64.11832737922668,15.732237339019775,2529.0485229492188,0,40,2,3,600,2
31,'2025-02-28 03:28:47,'2025-02-28 03:30:11,3.8,64.10764718055725,15.817541122436523,2613.382078409195,0,40,2,3,600,2
32,'2025-02-28 03:30:11,'2025-02-28 03:31:36,3.83,64.10768795013428,15.806930541992188,2697.7744660377502,0,40,2,3,600,2
33,'2025-02-28 03:31:36,'2025-02-28 03:33:00,3.84,64.1070990562439,15.764366865158081,2782.0563151836395,0,40,2,3,600,2
34,'2025-02-28 03:33:00,'2025-02-28 03:34:24,3.84,64.10726475715637,15.757878541946411,2866.446909427643,0,40,2,3,600,2
35,'2025-02-28 03:34:24,'2025-02-28 03:35:49,3.81,64.10738444328308,15.751276016235352,2950.7744584083557,0,40,2,3,600,2
1,'2025-02-28 03:35:49,'2025-02-28 03:37:13,3.77,64.1084668636322,15.774188756942749,84.23972868919373,0,20,2,3,600,2
2,'2025-02-28 03:37:13,'2025-02-28 03:38:37,3.81,64.10966992378235,15.743139743804932,168.50750017166138,0,20,2,3,600,2
3,'2025-02-28 03:38:37,'2025-02-28 03:40:01,3.81,64.11023497581482,15.780411958694458,252.8066370487213,0,20,2,3,600,2
4,'2025-02-28 03:40:01,'2025-02-28 03:41:25,3.9,64.10706806182861,15.401530504226685,336.83750891685486,0,20,2,3,600,2
5,'2025-02-28 03:41:25,'2025-02-28 03:42:50,3.81,64.10810160636902,15.73690915107727,421.11224722862244,0,20,2,3,600,2
6,'2025-02-28 03:42:50,'2025-02-28 03:44:14,3.84,64.10735988616943,15.732803583145142,505.37612795829773,0,20,2,3,600,2
7,'2025-02-28 03:44:14,'2025-02-28 03:45:38,3.79,64.10654926300049,15.793434143066406,589.6854712963104,0,20,2,3,600,2
