Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Std Dev Frame Time,Interrupt Frequency (/s),Interrupt Mag (ms/s),QoE_FTSD,QoE_IF,QoE_IM,QoE_Delay
0,40,QM,3,600,2.0,2.722519958946114,0.0838678908766297,1.3488528242496345,4.447538882299018,3.6980710385098376,3.9946045887030013,4.724266014071581
0,40,QM,3,600,2.0,2.6509009856495527,0.0670911381543949,1.760685385265328,4.451549544803624,3.698456903822449,3.992957258458939,4.717480538555691
0,40,QM,3,600,2.0,2.307531488352861,0.0671689227328028,1.5260353393922674,4.470778236652239,3.6984551147771456,3.993895858642431,4.721585294117647
0,40,QM,3,600,2.0,2.639797085010322,0.1007255406415331,1.5395629614113022,4.4521713632394215,3.697683312565245,3.9938417481543547,4.718323966942148
0,40,QM,3,600,2.0,2.560045258870417,0.1007133707689891,1.7575070022428947,4.456637465503256,3.6976835924723135,3.9929699719910285,4.71928134762634
0,40,QM,3,600,2.0,2.370745309267257,0.0503397668589505,1.4608566447024445,4.467238262681033,3.698842185362244,3.9941565734211903,4.719876499388005
0,40,QM,3,600,2.0,2.2084975331409886,0.0503153856557919,1.1414833174955763,4.476324138144104,3.698842746129917,3.995434066730018,4.72266495412844
0,40,QM,3,600,2.0,3.041523154990198,0.067195095842367,1.7549605913975748,4.429674703320549,3.698454512795626,3.9929801576344097,4.716403676470588
0,40,QM,3,600,2.0,1.915362188812112,0.0839440575425393,0.682018941210949,4.492739717426521,3.698069286676522,3.9972719242351564,4.718387507654623
0,40,QM,3,600,2.0,2.5728499069170963,0.0503525281706466,1.7485200402566496,4.455920405212642,3.698841891852075,3.9930059198389736,4.718182486221678
0,40,QM,3,600,2.0,2.5170730234413186,0.1007993370327697,1.52574573781906,4.459043910687286,3.6976816152482463,3.993897017048724,4.723089672080906
0,40,QM,3,600,2.0,2.240657072842556,0.1344766328270528,0.7890253042018439,4.474523203920817,3.696907037444978,3.9968438987831925,4.723658001226241
0,40,QM,3,600,2.0,2.4657780200611445,0.033585720518634,1.682722382512288,4.461916430876576,3.6992275284280716,3.9932691104699507,4.722914513165952
0,40,QM,3,600,2.0,2.35650998333358,0.1007849660873788,1.426782294244275,4.468035440933319,3.6976819457799905,3.9942928708230228,4.720996323529412
0,40,QM,3,600,2.0,2.1692146465993662,0.0839182303000207,1.231644704681842,4.4785239797904355,3.6980698807030996,3.9950734211812726,4.719351040391676
0,40,QM,3,600,2.0,2.445447756408888,0.0672033930644734,1.3729865565794002,4.463054925641102,3.698454321959517,3.9945080537736826,4.7193429359485135
0,40,QM,3,600,2.0,2.4881762636460607,0.0671120572378229,1.5006602296592555,4.46066212923582,3.69845642268353,3.993997359081363,4.722655813953488
0,40,QM,3,600,2.0,2.5046712415582157,0.0839099739996656,1.8143355252702131,4.45973841047274,3.698070070598008,3.992742657898919,4.717699173553719
0,40,QM,3,600,2.0,2.23011074518502,0.033578433518526,1.4025633107153912,4.475113798269638,3.699227696029074,3.9943897467571383,4.724131414574402
0,40,QM,3,600,2.0,2.280163280888015,0.0839650515548222,1.2050820374143978,4.472310856270271,3.6980688038142393,3.9951796718503423,4.720984869831546
0,40,QM,3,600,2.0,2.301661405030149,0.0839649852861036,1.719668727207868,4.471106961318311,3.6980688053384196,3.9931213250911686,4.723101868300152
0,40,QM,3,600,2.0,2.3748589104339954,0.0670806959604873,1.52235705199508,4.467007901015696,3.698457143992909,3.9939105717920196,4.713094214876032
0,40,QM,3,600,2.0,2.340769417982946,0.0335527130722282,1.627793635186024,4.468916912592955,3.6992282875993387,3.9934888254592558,4.718984210526315
0,40,QM,3,600,2.0,3.214284347677587,0.2180009347690759,4.402892067218815,4.420000076530055,3.6949859785003114,3.982388431731125,4.726284613031508
0,40,QM,3,600,2.0,2.7206463920988004,0.0670985982216579,1.82188737446636,4.4476438020424665,3.698456732240902,3.9927124505021347,4.722184643621902
0,40,QM,3,600,2.0,2.7877529908157537,0.11740445174638,1.858508479393836,4.443885832514318,3.6972996976098336,3.9925659660824246,4.723458088235294
0,40,QM,3,600,2.0,2.568455353991442,0.050398758641697,1.6951386938936068,4.4561665001764785,3.698840828551241,3.9932194452244256,4.720930147058823
0,20,QM,3,600,2.0,1.923727797179953,0.0167432459051697,0.3401702834603833,4.492271243357922,3.6996149053441814,3.9986393188661586,4.749072732824427
0,20,QM,3,600,2.0,1.757150217589148,0.0167488861111117,0.3141097155542735,4.501599587815007,3.6996147756194446,3.998743561137783,4.732167012828344
0,20,QM,3,600,2.0,1.976500032697066,0.0167469873090066,0.6008394677813178,4.489315998168964,3.699614819291893,3.9975966421288747,4.739001526717557
0,20,QM,3,600,2.0,1.8257068555771516,0.0167585014225937,0.236830572315047,4.497760416087679,3.6996145544672805,3.99905267771074,4.732987465606848
0,20,QM,3,600,2.0,5.062609478608757,0.0336490644150204,4.496496414459455,4.31649386919791,3.6992260715184546,3.982014014342162,4.738862595888309
0,20,QM,3,600,2.0,2.0036088195768063,0.0167450097220743,0.2715934413558813,4.487797906103698,3.6996148647763927,3.9989136262345766,4.742327061698228
0,20,QM,3,600,2.0,2.0353886080904338,0.0167485926236716,0.2827642449540377,4.4860182379469355,3.6996147823696557,3.998868943020184,4.738968967623702
0,20,QM,3,600,2.0,1.7812687534895475,0.0,0.0,4.500248949804585,3.7,4.0,4.739169709923663
0,20,QM,3,600,2.0,2.024933428514251,0.0,0.0,4.486603728003201,3.7,4.0,4.7433
0,20,QM,3,600,2.0,1.962040791524956,0.0334801222910429,0.350497239922427,4.490125715674602,3.699229957187306,3.9985980110403103,4.73678521686011
0,20,QM,3,600,2.0,2.055963834711375,0.0502608779062092,0.6131441436087727,4.484866025256163,3.6988439998081573,3.997547423425565,4.735402383134739
0,20,QM,3,600,2.0,1.7298586968389718,0.0167451480819783,0.2791628178840509,4.503127912977018,3.6996148615941147,3.9988833487284636,4.74016561832061
0,20,QM,3,600,2.0,1.921319783872624,0.0335013918306328,0.3020742108111279,4.492406092103133,3.6992294679878954,3.9987917031567557,4.73379987782529
0,20,QM,3,600,2.0,1.7936413755950291,0.0167473879529499,0.0634033666398826,4.499556082966678,3.6996148100770823,3.9997463865334404,4.739341722663408
0,20,QM,3,600,2.0,1.7727508731122277,0.0167462211622335,0.2617478912605398,4.500725951105715,3.699614836913269,3.998953008434958,4.739954564885496
0,20,QM,3,600,2.0,1.6361472955400385,0.0167466875883116,0.3049164195455657,4.5083757514497576,3.699614826185469,3.998780334321818,4.738681979230299
0,20,QM,3,600,2.0,1.86139973785686,0.0335060142320343,0.3965710193437401,4.495761614680015,3.6992293616726633,3.998413715922625,4.737484509624197
0,20,QM,3,600,2.0,2.06737321786234,0.0167434429338975,0.0556378915922816,4.484227099799709,3.6996149008125205,3.999777448433631,4.740603296703296
0,20,QM,3,600,2.0,1.6639175435561993,0.0167511503731162,0.0312369756766744,4.5068206175608525,3.6996147235414183,3.9998750520972934,4.7368344637946835
0,20,QM,3,600,2.0,1.759502651149757,0.0502661548947345,0.3118746489951138,4.5014678515356135,3.698843878437421,3.9987525014040197,4.739018881759853
0,20,QM,3,600,2.0,1.8677867498529388,0.0167388576187438,0.012469879804805,4.4954039420082355,3.6996150062747692,3.9999501204807806,4.7488747252747245
0,20,QM,3,600,2.0,1.610331931085138,0.0167485819654506,0.3167117657984927,4.509821411859232,3.6996147826147947,3.998733152936806,4.738711667684789
0,20,QM,3,600,2.0,1.9275291295004384,0.0167571424977744,0.3305055788835103,4.492058368747975,3.6996145857225513,3.998677977684466,4.738784601283226
0,20,QM,3,600,2.0,1.756143944763324,0.0334907019352219,0.3227638266817389,4.501655939093253,3.69922971385549,3.998708944693273,4.7405961503208065
0,20,QM,3,600,2.0,1.7559550921432765,0.0167567960069708,0.2932031440805085,4.501666514839976,3.6996145936918396,3.998827187423678,4.729041198044009
0,20,QM,3,600,2.0,1.7809551148823757,0.0167500877863029,0.2346346602075473,4.5002665135665865,3.6996147479809154,3.9990614613591697,4.739964458015267
0,20,QM,3,600,2.0,1.7165323646245252,0.0334943474112734,0.344566936033552,4.503874187581026,3.699229630009541,3.9986217322558657,4.732345143555284
0,20,QM,3,600,2.0,2.3924527505814406,0.0167429352633306,0.2795528722449805,4.466022645967439,3.6996149124889435,3.99888178851102,4.7432522748091595
0,20,QM,3,600,2.0,1.8883529806100516,0.0167462102794157,0.2515425806149262,4.494252233085836,3.6996148371635735,3.9989938296775405,4.747793036041539
0,20,QM,3,600,2.0,1.9139928994653168,0.0167473808252419,0.5671429507573482,4.492816397629942,3.6996148102410196,3.9977314281969707,4.7392752366412205
0,20,QM,3,600,2.0,1.8391754854688245,0.0335002114147439,0.3643773105298405,4.497006172813745,3.699229495137461,3.9985424907578806,4.7298267726161365
0,20,QM,3,600,2.0,1.847348200638644,0.0334931957418179,0.3221699110718912,4.496548500764235,3.6992296564979386,3.9987113203557123,4.739509957238851
0,20,QM,3,600,2.0,1.8592663535292515,0.0334982031665896,0.3114467300923013,4.495881084202361,3.6992295413271687,3.9987542130796307,4.725882956627977
0,20,QM,3,600,2.0,1.6905324389352598,0.0335017221131485,0.3482911394602688,4.505330183419625,3.6992294603913978,3.998606835442159,4.739519853390348
0,20,QM,3,600,2.0,1.9481269746146548,0.016745520287864,0.5352817085180852,4.490904889421579,3.6996148530333794,3.9978588731659275,4.7383386870229005
0,0,QM,3,600,2.0,1.4213181953219751,0.016740956832484,0.0039687116724496,4.520406181061969,3.699614957992853,3.9999841251533104,4.750143423863289
0,0,QM,3,600,2.0,2.0500001913125745,0.0167373091871544,0.0378860040075303,4.485199989286495,3.6996150418886957,3.9998484559839698,4.752318584070796
0,0,QM,3,600,2.0,1.570313462696863,0.0,0.0,4.512062446088975,3.7,4.0,4.750150549450549
0,0,QM,3,600,2.0,1.7318718226437493,0.016744326969175,0.0030937823167865,4.50301517793195,3.699614880479709,3.999987624870733,4.746929221374045
0,0,QM,3,600,2.0,1.6016369855305232,0.0334828407978794,0.0435365994728953,4.51030832881029,3.699229894661649,3.9998258536021085,4.750091208791209
0,0,QM,3,600,2.0,1.6016904311438314,0.0334812939851031,0.04774653498816,4.5103053358559455,3.6992299302383427,3.9998090138600473,4.757554442748091
0,0,QM,3,600,2.0,1.8944609662807643,0.0,0.0,4.493910185888277,3.7,4.0,4.736279302965453
0,0,QM,3,600,2.0,1.6544160080724926,0.0167419603648462,0.0345883208871197,4.50735270354794,3.6996149349116085,3.9998616467164516,4.752772763358778
0,0,QM,3,600,2.0,1.812293877095332,0.0,0.0,4.498511542882661,3.7,4.0,4.755437312977099
0,0,QM,3,600,2.0,1.6859409137133792,0.0334852355873255,0.0887498041644169,4.505587308832051,3.6992298395814918,3.9996450007833424,4.751614285714285
0,0,QM,3,600,2.0,1.7164082452662115,0.0167409654963944,0.0087616521479859,4.503881138265092,3.699614957793583,3.999964953391408,4.759674725274725
0,0,QM,3,600,2.0,1.623728683549451,0.0167440062144811,0.0106921530723563,4.509071193721231,3.699614887857067,3.9999572313877105,4.750173626373626
0,0,QM,3,600,2.0,1.738504921527826,0.0,0.0,4.502643724394441,3.7,4.0,4.759358241758242
0,0,QM,3,600,2.0,1.655071844320669,0.0,0.0,4.507315976718042,3.7,4.0,4.754787061336588
0,0,QM,3,600,2.0,1.6783478457369436,0.0,0.0,4.5060125206387305,3.7,4.0,4.745153070577452
0,0,QM,3,600,2.0,1.8332988018566745,0.0167445835126846,0.0300274922974579,4.497335267096026,3.6996148745792086,3.9998798900308103,4.74942919975565
0,0,QM,3,600,2.0,5.013219480123579,0.0336390418784221,4.1335239554428345,4.319259709113079,3.6992263020367964,3.9834659041782285,4.741604419889502
0,0,QM,3,600,2.0,1.6718829163462166,0.0,0.0,4.506374556684611,3.7,4.0,4.749187912087912
0,0,QM,3,600,2.0,1.691740716362008,0.0,0.0,4.505262519883727,3.7,4.0,4.7590912419896245
0,0,QM,3,600,2.0,1.7828410821957823,0.0,0.0,4.500160899397036,3.7,4.0,4.747915384615384
0,0,QM,3,600,2.0,2.0631052764014903,0.0,0.0,4.484466104521516,3.7,4.0,4.756908791208791
0,0,QM,3,600,2.0,1.7602214012260928,0.0,0.0,4.501427601531338,3.7,4.0,4.75055934065934
0,0,QM,3,600,2.0,1.6862666120142529,0.0167427864395216,0.0499314427438464,4.505569069727201,3.699614915911891,3.9998002742290244,4.749372527472527
0,0,QM,3,600,2.0,2.309884357767156,0.0167353216591963,0.0039489669106338,4.470646475965039,3.6996150876018388,3.9999842041323577,4.755218797680805
0,0,QM,3,600,2.0,1.402564112574049,0.0,0.0,4.521456409695853,3.7,4.0,4.75921647848642
0,0,QM,3,600,2.0,1.5876950738835285,0.0334825487007205,0.0155213711709982,4.511089075862522,3.6992299013798835,3.999937914515316,4.750176923076923
0,0,QM,3,600,2.0,1.687275085500991,0.0502215746941662,0.0762061839598779,4.505512595211944,3.6988449037820343,3.9996951752641605,4.745505494505494
0,0,QM,3,600,2.0,1.798961220627493,0.0,0.0,4.49925817164486,3.7,4.0,4.755828501678364
0,0,QM,3,600,2.0,1.5064705835030188,0.0167397731032641,0.0081282646666595,4.515637647323831,3.6996149852186253,3.9999674869413333,4.754480977099236
0,0,QM,3,600,2.0,1.767909597690552,0.0,0.0,4.500997062529329,3.7,4.0,4.755526351145038
0,0,QM,3,600,2.0,1.5548508675414192,0.0,0.0,4.51292835141768,3.7,4.0,4.751531868131868
0,0,QM,3,600,2.0,1.6481351526850598,0.0167464951097758,0.1242651229317469,4.507704431449636,3.699614830612475,3.999502939508273,4.743907147220525
0,0,QM,3,600,2.0,1.760796457437,0.0,0.0,4.5013953983835275,3.7,4.0,4.7555879157766245
0,0,QM,3,600,2.0,1.610261721149678,0.0167543719754755,0.0230366918176317,4.509825343615618,3.6996146494445643,3.9999078532327297,4.750178551787351
0,0,QM,3,600,2.0,1.5889293245086094,0.0,0.0,4.511019957827518,3.7,4.0,4.749986198473282
0,60,QM,3,600,2.0,4.009125361994392,0.3046497684943711,6.815912142437579,4.375488979728313,3.6929930553246297,3.9727363514302496,4.708218529956763
0,60,QM,3,600,2.0,3.788103287662009,0.3045702301106609,5.142372022425749,4.387866215890927,3.692994884707455,3.979430511910297,4.705710630407911
0,60,QM,3,600,2.0,4.111781283414641,0.3219093302306712,6.598391627611635,4.36974024812878,3.692596085404695,3.9736064334895533,4.702828942486085
0,60,QM,3,600,2.0,3.7927060301749056,0.3213053957668092,5.695125524502206,4.3876084623102045,3.6926099758973634,3.977219497901991,4.7058133333333325
0,60,QM,3,600,2.0,3.971943091952357,0.2706836545033981,5.973611936939322,4.377571186850668,3.693774275946422,3.9761055522522426,4.7040296387774
0,60,QM,3,600,2.0,4.0690572931288695,0.2872243528162313,6.726123961316665,4.372132791584783,3.693393839885227,3.9730955041547333,4.714729607903673
0,60,QM,3,600,2.0,4.12106493936288,0.3728099536721773,6.613119052442954,4.369220363395678,3.6914253710655403,3.973547523790228,4.7066502475247525
0,60,QM,3,600,2.0,3.9164974823420415,0.3555415299928907,6.274891106534781,4.380676140988846,3.691822544810164,3.974900435573861,4.709401854140914
0,60,QM,3,600,2.0,3.701281512139405,0.2196971069895248,5.30678290954132,4.392728235320193,3.694946966539241,3.9787728683618346,4.7160632942628
0,60,QM,3,600,2.0,3.970611246338683,0.2537418672743528,6.027781844160372,4.377645770205033,3.69416393705269,3.9758888726233583,4.70822186534898
0,60,QM,3,600,2.0,3.872854241267925,0.3048434617179805,5.587084390824018,4.3831201624889955,3.692988600380487,3.977651662436704,4.702566831683168
0,60,QM,3,600,2.0,4.058542702213138,0.2371078963827177,6.584518867947545,4.372721608676064,3.6945465183831976,3.97366192452821,4.709277551020408
0,60,QM,3,600,2.0,4.253839324163508,0.2878270600580379,6.532628299781208,4.3617849978468435,3.6933799776186653,3.9738694868008753,4.70601459041731
0,60,QM,3,600,2.0,4.16215650307627,0.338844940708447,6.902363269209999,4.366919235827728,3.692206566363706,3.97239054692316,4.70903161150634
0,60,QM,3,600,2.0,3.961395658271074,0.2874778627810069,6.4578371307389,4.378161843136819,3.693388009156037,3.9741686514770445,4.709296666666666
0,60,QM,3,600,2.0,4.023468345963471,0.3047443409314292,5.783666287987057,4.374685772626045,3.692990880158577,3.9768653348480516,4.700676352395672
0,60,QM,3,600,2.0,4.125750906154614,0.3559012467301068,6.99550654053172,4.368957949255341,3.6918142713252076,3.972017973837873,4.6993373337457465
0,60,QM,3,600,2.0,4.098755871437538,0.2368142886512372,6.03966127780951,4.370469671199498,3.6945532713610216,3.975841354888762,4.710073008029648
0,60,QM,3,600,2.0,3.674647059224215,0.3215327632856252,5.294567544248349,4.394219764683443,3.692604746444431,3.9788217298230064,4.70616422613531
0,60,QM,3,600,2.0,3.509547012019572,0.270636383396566,4.987356048702851,4.403465367326904,3.6937753631818793,3.9800505758051887,4.712942389626427
0,60,QM,3,600,2.0,4.102949332950295,0.287887477053188,7.307697309941775,4.370234837354783,3.6933785880277767,3.970769210760233,4.709186151468315
0,60,QM,3,600,2.0,4.016000410025181,0.2369969177003979,6.525642991039341,4.37510397703859,3.694549070892891,3.973897428035843,4.7061542168674695
0,60,QM,3,600,2.0,4.831949057439228,0.3379608193052283,9.955012927929436,4.329410852783403,3.69222690115598,3.9601799482882822,4.712766646153845
0,60,QM,3,600,2.0,3.9415862535549295,0.2879644302302188,6.501845914414762,4.379271169800924,3.693376818104705,3.973992616342341,4.711050834879406
0,60,QM,3,600,2.0,3.80606611651983,0.372370350133961,5.49416950860539,4.38686029747489,3.691435481946919,3.9780233219655785,4.707766501854141
0,60,QM,3,600,2.0,3.848963958923329,0.3214243952260233,5.605801386754082,4.384458018300293,3.6926072389098015,3.977576794452984,4.711357134033354
0,60,QM,3,600,2.0,3.9011648033941646,0.2704677812173631,6.208678456934334,4.381534771009926,3.6937792410320007,3.975165286172263,4.704143333333333
0,60,QM,3,600,2.0,4.0675147304478925,0.2876934594141244,6.257756193183174,4.3722191750949175,3.6933830504334755,3.9749689752272674,4.708165163681285
0,60,QM,3,600,2.0,3.853267539824544,0.2874910300647933,5.599463164619194,4.384217017769825,3.69338770630851,3.977602147341523,4.710005183585313
0,60,QM,3,600,2.0,3.832668595853921,0.3726974388109036,5.358190642900748,4.3853705586321805,3.6914279589073495,3.978567237428397,4.707101949860724
0,60,QM,3,600,2.0,3.907087086578924,0.3554897838251607,5.705055552214475,4.38120312315158,3.6918237349720213,3.977179777791142,4.707892493049119
0,60,QM,3,600,2.0,4.153854929857132,0.2708536069508028,6.5254297463369735,4.367384123928001,3.693770367040132,3.973898281014652,4.705827441285537
0,60,QM,3,600,2.0,3.88554767157056,0.2876592375086937,5.572453899851542,4.382409330392048,3.6933838375373003,3.977710184400594,4.704096326026551
0,60,QM,3,600,2.0,3.432211981142632,0.28804994762603,4.762652095048433,4.407796129056012,3.6933748512046014,3.980949391619806,4.707999381379524
0,60,QM,3,600,2.0,5.628522179755757,0.6315581702228614,15.300157795569062,4.284802757933678,3.6854741620848745,3.938799368817724,4.70767703334372
0,80,QM,3,600,2.0,6.244878226945106,0.4447344831372338,16.84403658716042,4.250286819291074,3.689771106887844,3.9326238536513585,4.708630071897468
0,80,QM,3,600,2.0,6.413888380135569,0.4288697044158506,17.919846612218997,4.240822250712408,3.6901359967984355,3.928320613551124,4.704712476489028
0,80,QM,3,600,2.0,7.831768671052472,0.6368201005135883,25.979672064065912,4.161420954421061,3.6853531376881876,3.8960813117437363,4.701759322033898
0,80,QM,3,600,2.0,7.262318359784856,0.4444159980628936,20.802493182493528,4.193310171852048,3.6897784320445535,3.916790027270026,4.707201869158878
0,80,QM,3,600,2.0,7.010547681117061,0.3784474780347687,21.61199259358629,4.207409329857445,3.6912957080052005,3.913552029625655,4.702521219742219
0,80,QM,3,600,2.0,6.931658375322436,0.4657786811088318,21.202890443283557,4.211827130981943,3.689287090334497,3.9151884382268656,4.699030031545741
0,80,QM,3,600,2.0,6.045090914577413,0.4277986552591277,16.173995263037003,4.261474908783665,3.6901606309290402,3.935304018947852,4.699722326454033
0,80,QM,3,600,2.0,6.685613117086427,0.4817598121646798,19.336796848227948,4.22560566544316,3.6889195243202124,3.922652812607088,4.70323976093111
0,80,QM,3,600,2.0,6.0267167485017845,0.4630588298481126,16.04587498894201,4.2625038620839,3.6893496469134934,3.935816500044232,4.694633605015674
0,80,QM,3,600,2.0,6.281258636624125,0.3768264981896924,16.61208378352559,4.248249516349048,3.691332990541637,3.9335516648658975,4.7069926714688375
0,80,QM,3,600,2.0,6.834969440589251,0.3610724361983279,19.858015388307045,4.217241711327001,3.6916953339674388,3.920567938446772,4.705315435397673
0,80,QM,3,600,2.0,7.106557270953751,0.4788732650850473,22.536915710094164,4.202032792826589,3.688985914903044,3.909852337159623,4.7045201620442505
0,80,QM,3,600,2.0,6.730077468295458,0.4819335887005446,19.516318028916366,4.223115661775454,3.6889155274598875,3.9219347278843344,4.703030478589421
0,80,QM,3,600,2.0,6.229192608409353,0.393995980282033,17.18579508184333,4.251165213929076,3.6909380924535133,3.9312568196726265,4.701571822166562
0,80,QM,3,600,2.0,6.136707425914291,0.3248999552980703,15.82043498771773,4.256344384148799,3.6925273010281447,3.9367182600491293,4.7006201249999995
0,80,QM,3,600,2.0,6.394210228728118,0.4975813386358746,18.578594290148185,4.241924227191225,3.688555629211375,3.9256856228394073,4.700783819379115
0,80,QM,3,600,2.0,6.7234377766264135,0.5870759479075408,20.88387767721472,4.2234874845089205,3.6864972531981266,3.9164644892911413,4.695975497316072
0,80,QM,3,600,2.0,7.1262698027905484,0.463808894540537,22.317404910952227,4.200928891043729,3.6893323954255677,3.910730380356191,4.702609082367679
0,80,QM,3,600,2.0,6.798763534763978,0.4808283054854723,20.21158910876301,4.219269242053217,3.6889409489738343,3.919153643564948,4.701262853551225
0,80,QM,3,600,2.0,6.822993247384522,0.5176731550551867,21.17166365344618,4.217912378146466,3.688093517433731,3.9153133453862154,4.700297413249211
0,80,QM,3,600,2.0,7.245670743542706,0.6536167673782386,25.21173300386869,4.194242438361608,3.6849668143503007,3.899153067984525,4.696677251333542
0,80,QM,3,600,2.0,6.6835025890571735,0.4817157283477303,19.963723218298945,4.225723855012798,3.6889205382480026,3.920145107126804,4.701256981132075
0,80,QM,3,600,2.0,6.896417682029435,0.5007045016834845,21.622223160618333,4.213800609806351,3.68848379646128,3.9135111073575266,4.700009725292074
0,80,QM,3,600,2.0,6.590802259253709,0.3936187200415444,19.00921535378417,4.230915073481792,3.6909467694390448,3.9239631385848632,4.702903136762861
0,80,QM,3,600,2.0,6.210118720641832,0.394664512750582,17.56038674398734,4.252233351644057,3.6909227162067366,3.929758453024051,4.698982126058325
0,80,QM,3,600,2.0,6.735900746557372,0.602438717077628,21.31028867426434,4.222789558192787,3.686143909507215,3.9147588453029427,4.699850975456261
0,80,QM,3,600,2.0,6.031695956884958,0.4622643014889511,16.774028599762865,4.262225026414442,3.689367921065754,3.9329038856009486,4.7012847044103845
0,80,QM,3,600,2.0,6.374061970686551,0.4986600671483996,18.737133693044854,4.243052529641552,3.688530818455587,3.9250514652278206,4.701076178504085
0,80,QM,3,600,2.0,6.682469625711342,0.6382999109305009,20.86742717503039,4.225781700960164,3.6853191020485987,3.9165302912998783,4.693899021773429
0,80,QM,3,600,2.0,6.715320067590261,0.5342956285542233,21.513947021009272,4.223942076214945,3.687711200543253,3.913944211915963,4.696952789158525
0,80,QM,3,600,2.0,5.9284516198106205,0.3944822840575286,16.42300426035672,4.268006709290605,3.690926907466677,3.934307982958573,4.701565026637417
0,80,QM,3,600,2.0,6.734437405478789,0.4297583034835363,19.65616959379468,4.222871505293187,3.690115559019879,3.9213753216248213,4.704619792648445
0,80,QM,3,600,2.0,6.441758324360303,0.4116546455049963,18.25986963664053,4.239261533835823,3.690531943153385,3.926960521453438,4.696786833855799
0,80,QM,3,600,2.0,6.567879946302376,0.4292949144958308,19.317317430730345,4.232198723007067,3.690126216966596,3.9227307302770784,4.705050847457627
0,80,QM,3,600,2.0,6.524184485264783,0.463607980158336,19.13811830064781,4.234645668825172,3.6893370164563586,3.9234475267974087,4.702627118644068
0,40,QM,3,600,3.0,2.3159948585817243,0.1853321087894829,0.8239330789404686,4.470304287919423,3.695737361497842,3.996704267684238,4.7226678549477565
0,40,QM,3,600,3.0,2.6093394582252483,0.1683604100481492,2.1447880474724457,4.453876990339386,3.6961277105688928,3.9914208478101103,4.722036855036855
0,40,QM,3,600,3.0,2.9086412781964808,0.1513466987971664,1.948512972766319,4.437116088420996,3.6965190259276652,3.9922059481089347,4.7214994475138115
0,40,QM,3,600,3.0,2.602235828394988,0.1177496741895108,2.129115326718164,4.45427479360988,3.6972917574936415,3.9914835386931276,4.727837250690396
0,40,QM,3,600,3.0,2.71536980172224,0.168371053736132,1.843660681215893,4.4479392911035545,3.6961274657640693,3.9926253572751365,4.724634029484029
0,40,QM,3,600,3.0,2.7335549891071724,0.1345398107213626,2.413109879482966,4.4469209206099976,3.696905584353409,3.990347560482068,4.726061000306842
0,40,QM,3,600,3.0,2.5061697065038824,0.0841594424416823,1.8227324421140056,4.459654496435782,3.6980643328238414,3.9927090702315438,4.722857353392692
0,40,QM,3,600,3.0,2.5110474609493414,0.1514475750326588,1.6146227142030514,4.459381342186837,3.696516705774249,3.9935415091431876,4.723853038674033
0,40,QM,3,600,3.0,2.714431630138703,0.1850736729257464,1.57804288706379,4.447991828712232,3.695743305522708,3.993687828451745,4.723571270718232
0,40,QM,3,600,3.0,2.813116371754878,0.1514698577283188,1.9974177658976615,4.442465483181726,3.696516193272249,3.9920103289364093,4.722159582309581
0,40,QM,3,600,3.0,2.6440273787097834,0.1684227778011783,1.9678561148211908,4.451934466792252,3.696126276110573,3.992128575540715,4.724384516129032
0,40,QM,3,600,3.0,3.191444975176179,0.1677997945784853,3.474765592971126,4.421279081390134,3.696140604724695,3.9861009376281156,4.7312633832976445
0,40,QM,3,600,3.0,2.723022493555724,0.2359721264026937,1.9086896026900395,4.447510740360879,3.6945726410927384,3.9923652415892397,4.724547646877883
0,40,QM,3,600,3.0,2.8094094935051994,0.1346828526737869,2.3244850915442394,4.442673068363709,3.696902294388503,3.990702059633823,4.727373832923832
0,40,QM,3,600,3.0,2.6254771793308658,0.0839192877393772,1.7918082108403048,4.452973277957471,3.6980698563819945,3.9928327671566386,4.720221487603306
0,40,QM,3,600,3.0,2.649985786180645,0.1176927946887425,1.7494924980580202,4.451600795973883,3.697293065722159,3.993002030007768,4.7256206134969325
0,40,QM,3,600,3.0,2.791611003515968,0.1345695641025074,1.910302903645234,4.443669783803106,3.6969049000256424,3.992358788385419,4.728427624309392
0,40,QM,3,600,3.0,2.7929443515834467,0.1852362947430184,2.059565336628334,4.443595116311327,3.6957395652209106,3.9917617386534867,4.724673179723502
0,40,QM,3,600,3.0,2.9005988401233624,0.1682364543032821,1.7534454543946836,4.4375664649530915,3.6961305615510245,3.992986218182421,4.723979871126112
0,40,QM,3,600,3.0,2.626223856598973,0.1515213238349443,1.883866201795912,4.452931464030457,3.6965150095517965,3.9924645351928163,4.7259533968644325
0,40,QM,3,600,3.0,2.5915196457397838,0.1852892145485938,2.121358126401722,4.454874899838572,3.6957383480653827,3.9915145674943933,4.723723294406883
0,40,QM,3,600,3.0,2.6355510729633225,0.1347088211671408,1.7953172992295885,4.452409139914054,3.696901697113156,3.992818730803082,4.724554422604422
0,40,QM,3,600,3.0,2.738142614946024,0.1514551521584455,2.022025467611561,4.446664013563022,3.696516531500356,3.991911898129554,4.7263491712707175
0,40,QM,3,600,3.0,2.891956622502947,0.1851413381841388,2.2732263795423338,4.438050429139834,3.695741749221765,3.990907094481831,4.7253562384757215
0,40,QM,3,600,3.0,2.6439231716833644,0.2189631481092989,1.6330432944988351,4.451940302385731,3.6949638475934865,3.9934678268220045,4.722903503380454
