Run Number,Run Start Time,Run End Time,Jitter.py Run Duration (s),"Unity,exe Run Duration (s)",Server Restart Duration (s),Total Script Run Duration (s),Buffer Size,Jitter Magnitude,Policy,baseLength,threshold,decay
19,'2025-03-05 01:41:56,'2025-03-05 01:43:11,4.24,64.10628724098206,6.171513557434082,1434.0495109558105,1,80,0,3,600,2
20,'2025-03-05 01:43:11,'2025-03-05 01:44:26,4.29,64.10836052894592,6.1760313510894775,1509.5268404483795,1,80,0,3,600,2
21,'2025-03-05 01:44:26,'2025-03-05 01:45:42,4.28,64.10816812515259,6.222777366638184,1585.005951166153,1,80,0,3,600,2
22,'2025-03-05 01:45:42,'2025-03-05 01:46:57,4.27,64.11185097694397,6.177829265594482,1660.4564189910889,1,80,0,3,600,2
23,'2025-03-05 01:46:57,'2025-03-05 01:48:13,4.25,64.10743999481201,6.2023749351501465,1735.8750865459442,1,80,0,3,600,2
24,'2025-03-05 01:48:13,'2025-03-05 01:49:28,4.27,64.10739326477051,6.174127578735352,1811.2904942035675,1,80,0,3,600,2
25,'2025-03-05 01:49:28,'2025-03-05 01:50:44,4.27,64.10587501525879,6.167599439620972,1886.7130544185638,1,80,0,3,600,2
26,'2025-03-05 01:50:44,'2025-03-05 01:51:59,4.25,64.10665988922119,6.170636415481567,1962.0855724811554,1,80,0,3,600,2
27,'2025-03-05 01:51:59,'2025-03-05 01:53:14,4.25,64.10816669464111,6.164191961288452,2037.4971833229065,1,80,0,3,600,2
28,'2025-03-05 01:53:14,'2025-03-05 01:54:30,4.26,64.10759234428406,6.235954999923706,2112.9445009231567,1,80,0,3,600,2
29,'2025-03-05 01:54:30,'2025-03-05 01:55:45,4.28,64.10751605033875,6.179525852203369,2188.4091782569885,1,80,0,3,600,2
30,'2025-03-05 01:55:45,'2025-03-05 01:57:01,4.27,64.10548162460327,6.175081729888916,2263.8031148910522,1,80,0,3,600,2
31,'2025-03-05 01:57:01,'2025-03-05 01:58:16,4.26,64.106773853302,6.152837753295898,2339.18230175972,1,80,0,3,600,2
32,'2025-03-05 01:58:16,'2025-03-05 01:59:32,4.28,64.10567712783813,6.194394826889038,2414.6206481456757,1,80,0,3,600,2
33,'2025-03-05 01:59:32,'2025-03-05 02:00:47,4.27,64.10598182678223,6.169151067733765,2490.025549173355,1,80,0,3,600,2
34,'2025-03-05 02:00:47,'2025-03-05 02:02:02,4.26,64.10594582557678,6.113085031509399,2565.40571641922,1,80,0,3,600,2
35,'2025-03-05 02:02:02,'2025-03-05 02:03:18,4.27,64.10923504829407,6.187782526016235,2640.8230109214783,1,80,0,3,600,2
1,'2025-03-05 02:03:18,'2025-03-05 02:04:33,4.28,64.10530281066895,6.167655944824219,75.4751124382019,0,40,2,3,600,2
2,'2025-03-05 02:04:33,'2025-03-05 02:05:49,4.28,64.10564923286438,6.231791973114014,150.94892811775208,0,40,2,3,600,2
3,'2025-03-05 02:05:49,'2025-03-05 02:07:04,4.27,64.10639953613281,6.138704299926758,226.31999444961548,0,40,2,3,600,2
4,'2025-03-05 02:07:04,'2025-03-05 02:08:20,4.27,64.10799312591553,6.166938543319702,301.8514003753662,0,40,2,3,600,2
5,'2025-03-05 02:08:20,'2025-03-05 02:09:35,4.26,64.10601472854614,6.155627965927124,377.22652554512024,0,40,2,3,600,2
6,'2025-03-05 02:09:35,'2025-03-05 02:10:50,4.25,64.10622334480286,6.164730072021484,452.6442527770996,0,40,2,3,600,2
7,'2025-03-05 02:10:50,'2025-03-05 02:12:06,4.34,64.10662055015564,6.194761753082275,528.1848707199097,0,40,2,3,600,2
8,'2025-03-05 02:12:06,'2025-03-05 02:13:21,4.27,64.1059262752533,6.1567223072052,603.6557095050812,0,40,2,3,600,2
9,'2025-03-05 02:13:21,'2025-03-05 02:14:37,4.24,64.1071925163269,6.173288822174072,679.0120692253113,0,40,2,3,600,2
10,'2025-03-05 02:14:37,'2025-03-05 02:15:52,4.25,64.10660529136658,6.207694053649902,754.4424295425415,0,40,2,3,600,2
11,'2025-03-05 02:15:52,'2025-03-05 02:17:08,4.26,64.10816073417664,6.199532747268677,829.8928604125977,0,40,2,3,600,2
12,'2025-03-05 02:17:08,'2025-03-05 02:18:23,4.28,64.10667037963867,6.174699068069458,905.3341853618622,0,40,2,3,600,2
13,'2025-03-05 02:18:23,'2025-03-05 02:19:38,4.26,64.10849452018738,6.165379762649536,980.7328102588654,0,40,2,3,600,2
14,'2025-03-05 02:19:38,'2025-03-05 02:20:54,4.27,64.10706782341003,6.2393553256988525,1056.2082810401917,0,40,2,3,600,2
15,'2025-03-05 02:20:54,'2025-03-05 02:22:09,4.25,64.10776853561401,6.1677327156066895,1131.630883216858,0,40,2,3,600,2
16,'2025-03-05 02:22:09,'2025-03-05 02:23:25,4.26,64.10792946815491,6.262876033782959,1207.149177312851,0,40,2,3,600,2
17,'2025-03-05 02:23:25,'2025-03-05 02:24:40,4.34,64.10712718963623,6.159239053726196,1282.6522674560547,0,40,2,3,600,2
18,'2025-03-05 02:24:40,'2025-03-05 02:25:56,4.27,64.10706090927124,6.211896896362305,1358.1015048027039,0,40,2,3,600,2
19,'2025-03-05 02:25:56,'2025-03-05 02:27:11,4.26,64.10671544075012,6.162394046783447,1433.5457935333252,0,40,2,3,600,2
20,'2025-03-05 02:27:11,'2025-03-05 02:28:27,4.27,64.10764169692993,6.166787147521973,1508.9730501174927,0,40,2,3,600,2
