Run Number,Run Start Time,Run End Time,Jitter.py Run Duration (s),"Unity,exe Run Duration (s)",Server Restart Duration (s),Total Script Run Duration (s),Buffer Size,Jitter Magnitude,Policy,baseLength,threshold,decay
12,'2025-02-25 04:46:54,'2025-02-25 04:48:19,3.86,64.10910392,15.7253449,1011.151116,0,60,2,3,120,2
13,'2025-02-25 04:48:19,'2025-02-25 04:49:43,3.84,64.10923266,15.67929029,1095.389975,0,60,2,3,120,2
14,'2025-02-25 04:49:43,'2025-02-25 04:51:07,3.86,64.10729647,15.65304184,1179.774986,0,60,2,3,120,2
15,'2025-02-25 04:51:07,'2025-02-25 04:52:31,3.83,64.11100721,15.72562099,1264.035484,0,60,2,3,120,2
1,'2025-02-25 04:52:31,'2025-02-25 04:53:56,3.83,64.11035919,15.69502664,84.31052518,0,80,2,3,120,2
2,'2025-02-25 04:53:56,'2025-02-25 04:55:20,3.81,64.11033177,15.67731667,168.5005054,0,80,2,3,120,2
3,'2025-02-25 04:55:20,'2025-02-25 04:56:44,3.84,64.10894227,15.68567061,252.7695916,0,80,2,3,120,2
4,'2025-02-25 04:56:44,'2025-02-25 04:58:08,3.83,64.10740161,15.69628406,337.0101941,0,80,2,3,120,2
5,'2025-02-25 04:58:08,'2025-02-25 04:59:33,3.84,64.10867262,15.67134976,421.2613418,0,80,2,3,120,2
6,'2025-02-25 04:59:33,'2025-02-25 05:00:57,3.84,64.11057258,15.71789336,505.5382311,0,80,2,3,120,2
7,'2025-02-25 05:00:57,'2025-02-25 05:02:21,3.84,64.11118722,15.72509718,589.8295772,0,80,2,3,120,2
8,'2025-02-25 05:02:21,'2025-02-25 05:03:46,3.82,64.10945749,15.66406536,674.0420427,0,80,2,3,120,2
9,'2025-02-25 05:03:46,'2025-02-25 05:05:10,3.85,64.1070497,15.64606929,758.2821391,0,80,2,3,120,2
10,'2025-02-25 05:05:10,'2025-02-25 05:06:34,3.86,64.10891342,15.6700964,842.5237436,0,80,2,3,120,2
11,'2025-02-25 05:06:34,'2025-02-25 05:07:58,3.87,64.10981464,15.66414881,926.8000329,0,80,2,3,120,2
12,'2025-02-25 05:07:58,'2025-02-25 05:09:23,3.83,64.10877848,15.72254539,1011.056067,0,80,2,3,120,2
13,'2025-02-25 05:09:23,'2025-02-25 05:10:47,3.84,64.10792923,15.73477674,1095.34246,0,80,2,3,120,2
14,'2025-02-25 05:10:47,'2025-02-25 05:12:11,3.85,64.11104894,15.64779854,1179.580876,0,80,2,3,120,2
15,'2025-02-25 05:12:11,'2025-02-25 05:13:35,3.84,64.10700917,15.72370958,1263.871351,0,80,2,3,120,2
